ダウンロードした時刻：2021/03/10 11:41:07

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2008/3/25,-9.9,8,1,-8.8,8,2008/3/25 02:49,8,1,-10.9,8,2008/3/26 0:00,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,4.0,8,1,20,0,8,,,,1,9,0,8,1,6.8,8,1,15.6,8,2008/3/25 05:40,8,北東,8,1,20.7,8,2008/3/25 05:40,8,北東,8,1,,0,1,80,8,1,2.3,8,1,55,8,2008/3/25 02:42,8,1,990.9,8,1,993.7,8,1,992.5,0,8,2008/3/25 05:45,0,8,1,10.0,8,1,雪時々曇,8,1,雪,8,1
2008/3/26,-10.5,8,1,-8.6,8,2008/3/26 15:50,8,1,-12.0,8,2008/3/26 09:53,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.1,8,1,38,0,4,,,,1,12,0,4,1,2.7,8,1,6.7,8,2008/3/26 07:10,8,南,8,1,7.4,8,2008/3/26 07:15,8,南,8,1,,0,1,86,8,1,2.4,8,1,84,8,2008/3/26 11:16,8,1,990.4,8,1,993.2,8,1,992.7,0,8,2008/3/27 0:00,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2008/3/27,-12.8,8,1,-9.4,8,2008/3/27 00:46,8,1,-17.4,8,2008/3/27 21:27,8,1,,,0,1,,,0,,0,0,1,6.1,0,8,1,7.9,8,1,38,0,4,,,,1,1,0,4,1,1.9,8,1,3.4,8,2008/3/27 18:00,8,南東,8,1,4.4,8,2008/3/27 17:50,8,南南東,8,1,,0,1,69,8,1,1.7,8,1,47,8,2008/3/28 0:00,8,1,990.4,8,1,993.2,8,1,992.6,0,8,2008/3/27 01:53,0,8,1,5.3,8,1,曇後晴,8,1,快晴,8,1
2008/3/28,-14.7,8,1,-11.1,8,2008/3/28 23:53,8,1,-18.2,8,2008/3/28 06:41,8,1,,,0,1,,,0,,0,0,1,3.4,0,8,1,6.0,8,1,31,0,8,,,,1,0,1,8,1,2.9,8,1,5.8,8,2008/3/28 09:30,8,南,8,1,6.4,8,2008/3/28 09:33,8,南,8,1,,0,1,55,8,1,1.1,8,1,41,8,2008/3/28 03:43,8,1,995.1,8,1,998.0,8,1,994.0,0,8,2008/3/28 00:06,0,8,1,7.0,8,1,曇一時晴,8,1,薄曇後一時晴,8,1
2008/3/29,-12.6,8,1,-10.7,8,2008/3/30 0:00,8,1,-16.1,8,2008/3/29 07:51,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,4.3,8,1,27,0,4,,,,1,2,0,4,1,3.4,8,1,6.1,8,2008/3/29 13:40,8,南,8,1,7.0,8,2008/3/29 12:27,8,南南東,8,1,,0,1,72,8,1,1.7,8,1,59,8,2008/3/29 03:17,8,1,998.7,8,1,1001.5,8,1,1000.7,0,8,2008/3/29 01:18,0,8,1,10.0,8,1,曇後一時雪,8,1,雪,8,1
2008/3/30,-10.0,8,1,-8.0,8,2008/3/30 16:17,8,1,-11.6,8,2008/3/30 00:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.1,8,1,30,0,8,,,,1,13,0,8,1,2.5,8,1,4.6,8,2008/3/30 13:20,8,南,8,1,5.7,8,2008/3/30 13:14,8,南南東,8,1,,0,1,84,8,1,2.4,8,1,81,8,2008/3/30 16:20,8,1,998.2,8,1,1001.0,8,1,1000.0,0,8,2008/3/30 22:48,0,8,1,10.0,8,1,雪,8,1,雪一時曇,8,1
2008/3/31,-14.1,8,1,-9.2,8,2008/3/31 01:22,8,1,-22.3,8,2008/3/31 22:24,8,1,,,0,1,,,0,,0,0,1,3.3,0,8,1,4.9,8,1,27,0,4,,,,1,4,0,4,1,3.1,8,1,5.7,8,2008/3/31 14:40,8,南南西,8,1,6.5,8,2008/3/31 14:38,8,南南西,8,1,,0,1,84,8,1,1.8,8,1,77,8,2008/3/31 16:17,8,1,996.8,8,1,999.6,8,1,996.8,0,8,2008/4/1 0:00,0,8,1,7.0,8,1,曇一時雪後晴,8,1,晴後一時曇、霧を伴う,8,1
2008/4/1,-17.5,8,1,-14.1,8,2008/4/2 0:00,8,1,-22.0,8,2008/4/1 06:07,8,1,,,0,1,,,0,,0,0,1,6.6,0,8,1,6.9,8,1,22,0,8,,,,1,0,1,8,1,2.9,8,1,8.0,8,2008/4/2 0:00,8,北北東,8,1,11.3,8,2008/4/1 23:58,8,北東,8,1,,0,1,66,8,1,1.0,8,1,47,8,2008/4/1 21:05,8,1,991.7,8,1,994.6,8,1,984.5,0,8,2008/4/2 0:00,0,8,1,4.5,8,1,晴時々薄曇,8,1,晴後雪、地ふぶきを伴う,8,1
2008/4/2,-7.5,8,1,-5.5,8,2008/4/2 23:30,8,1,-14.2,8,2008/4/2 01:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.2,8,1,22,0,4,,,,1,4,0,4,1,22.4,8,1,31.6,8,2008/4/2 09:20,8,東北東,8,1,39.2,8,2008/4/2 08:21,8,東北東,8,1,,0,1,90,8,1,3.2,8,1,63,8,2008/4/2 00:02,8,1,965.1,8,1,967.9,8,1,958.5,0,8,2008/4/2 09:45,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2008/4/3,-6.6,8,1,-4.9,8,2008/4/3 02:24,8,1,-7.8,8,2008/4/3 23:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.3,8,1,25,0,8,,,,1,4,0,4,1,9.5,8,1,16.9,8,2008/4/3 00:20,8,北東,8,1,22.7,8,2008/4/3 00:47,8,北東,8,1,,0,1,92,8,1,3.4,8,1,90,8,,,1,986.3,8,1,989.0,8,1,978.3,0,8,2008/4/3 00:02,0,8,1,10.0,8,1,ふぶき一時曇,8,1,雪後晴,8,1
2008/4/4,-13.1,8,1,-7.5,8,2008/4/4 00:10,8,1,-16.4,8,2008/4/4 08:43,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,3.3,8,1,29,0,4,,,,1,8,0,4,1,2.5,8,1,6.0,8,2008/4/4 18:30,8,北東,8,1,7.6,8,2008/4/4 18:29,8,北東,8,1,,0,1,83,8,1,1.9,8,1,74,8,2008/4/4 16:59,8,1,982.0,8,1,984.8,8,1,983.0,0,8,2008/4/4 18:00,0,8,1,4.5,8,1,曇後一時雪,8,1,雪,8,1
2008/4/5,-9.8,8,1,-5.4,8,2008/4/5 22:13,8,1,-14.2,8,2008/4/5 00:07,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,3.4,8,1,31,0,4,,,,1,3,0,4,1,5.4,8,1,11.1,8,2008/4/5 20:30,8,東北東,8,1,14.5,8,2008/4/5 20:29,8,東,8,1,,0,1,84,8,1,2.5,8,1,70,8,2008/4/5 16:43,8,1,984.8,8,1,987.6,8,1,985.8,0,8,2008/4/5 00:24,0,8,1,10.0,8,1,曇一時雪,8,1,雪一時曇,8,1
2008/4/6,-4.5,8,1,-3.5,8,2008/4/6 15:22,8,1,-6.5,8,2008/4/6 05:57,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.3,8,1,28,0,8,,,,1,5,0,8,1,12.5,8,1,23.0,8,2008/4/6 23:50,8,北東,8,1,26.7,8,2008/4/6 23:05,8,北東,8,1,,0,1,89,8,1,3.9,8,1,79,8,2008/4/6 05:20,8,1,984.7,8,1,987.4,8,1,986.2,0,8,2008/4/6 13:23,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2008/4/7,-2.9,8,1,-1.7,8,2008/4/7 21:15,8,1,-4.5,8,2008/4/7 04:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.2,8,1,31,0,4,,,,1,12,0,4,1,27.2,8,1,34.4,8,2008/4/7 21:50,8,北東,8,1,43.0,8,2008/4/7 17:46,8,北東,8,1,,0,1,94,8,1,4.7,8,1,91,8,,,1,979.7,8,1,982.4,8,1,976.0,0,8,2008/4/7 19:32,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2008/4/8,-1.9,8,1,-1.3,8,2008/4/8 13:53,8,1,-2.6,8,2008/4/8 22:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.9,8,1,24,0,4,,,,1,1,0,4,1,18.7,8,1,30.9,8,2008/4/8 01:40,8,北東,8,1,42.4,8,2008/4/8 03:36,8,北東,8,1,,0,1,96,8,1,5.1,8,1,95,8,,,1,980.6,8,1,983.3,8,1,978.5,0,8,2008/4/8 00:05,0,8,1,10.0,8,1,ふぶき,8,1,雪後一時曇、地ふぶきを伴う,8,1
2008/4/9,-4.0,8,1,-1.9,8,2008/4/9 05:48,8,1,-7.1,8,2008/4/9 23:47,8,1,,,0,1,,,0,,0,0,1,6.6,0,8,1,5.2,8,1,24,0,4,,,,1,4,0,4,1,6.7,8,1,14.0,8,2008/4/9 20:10,8,東北東,8,1,21.7,8,2008/4/9 22:39,8,北東,8,1,,0,1,82,8,1,3.8,8,1,66,8,2008/4/9 22:50,8,1,992.2,8,1,995.0,8,1,990.6,0,8,2008/4/9 00:03,0,8,1,6.3,8,1,曇後晴,8,1,晴一時雪、地ふぶきを伴う,8,1
2008/4/10,-6.2,8,1,-4.2,8,2008/4/10 15:51,8,1,-9.6,8,2008/4/10 04:19,8,1,,,0,1,,,0,,0,0,1,8.8,0,8,1,4.9,8,1,26,0,8,,,,1,,,1,1,7.2,8,1,16.1,8,2008/4/10 00:10,8,東北東,8,1,20.9,8,2008/4/10 00:32,8,東北東,8,1,,0,1,63,8,1,2.4,8,1,53,8,2008/4/10 07:09,8,1,990.4,8,1,993.2,8,1,990.8,0,8,2008/4/10 14:23,0,8,1,0.0,8,1,快晴,8,1,晴一時地ふぶき,8,1
2008/4/11,-7.4,8,1,-4.8,8,2008/4/11 00:42,8,1,-9.5,8,2008/4/11 06:00,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,2.3,8,1,25,0,8,,,,1,0,1,8,1,6.3,8,1,12.7,8,2008/4/11 12:30,8,北東,8,1,15.6,8,2008/4/11 12:40,8,北東,8,1,,0,1,62,8,1,2.2,8,1,51,8,2008/4/11 02:04,8,1,989.3,8,1,992.1,8,1,987.8,0,8,2008/4/11 23:57,0,8,1,7.0,8,1,曇時々晴,8,1,曇,8,1
2008/4/12,-6.4,8,1,-3.6,8,2008/4/12 13:29,8,1,-9.3,8,2008/4/12 00:06,8,1,,,0,1,,,0,,0,0,1,1.6,0,8,1,3.2,8,1,32,0,4,,,,1,,,1,1,8.8,8,1,21.7,8,2008/4/12 22:30,8,北東,8,1,26.6,8,2008/4/12 22:27,8,北東,8,1,,0,1,62,8,1,2.4,8,1,41,8,2008/4/12 12:31,8,1,979.4,8,1,982.1,8,1,978.6,0,8,2008/4/12 22:20,0,8,1,9.3,8,1,曇時々晴,8,1,曇一時地ふぶき,8,1
2008/4/13,-7.9,8,1,-7.1,8,2008/4/13 16:58,8,1,-9.1,8,2008/4/13 23:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.3,8,1,30,0,4,,,,1,2,0,4,1,9.2,8,1,21.2,8,2008/4/13 01:00,8,北東,8,1,25.0,8,2008/4/13 00:20,8,北東,8,1,,0,1,58,8,1,2.0,8,1,44,8,2008/4/13 21:09,8,1,982.8,8,1,985.5,8,1,978.9,0,8,2008/4/13 00:27,0,8,1,10.0,8,1,曇一時地ふぶき,8,1,曇後一時晴,8,1
2008/4/14,-14.0,8,1,-8.6,8,2008/4/14 00:29,8,1,-17.7,8,2008/4/15 0:00,8,1,,,0,1,,,0,,0,0,1,5.6,0,8,1,3.6,8,1,30,0,8,,,,1,0,1,8,1,2.3,8,1,5.5,8,2008/4/14 00:30,8,東北東,8,1,7.6,8,2008/4/14 00:27,8,東,8,1,,0,1,51,8,1,1.1,8,1,37,8,2008/4/14 05:09,8,1,984.4,8,1,987.2,8,1,984.5,0,8,2008/4/15 0:00,0,8,1,5.8,8,1,晴一時曇,8,1,快晴,8,1
2008/4/15,-17.8,8,1,-15.7,8,2008/4/15 23:58,8,1,-20.2,8,2008/4/15 17:51,8,1,,,0,1,,,0,,0,0,1,8.2,0,8,1,3.8,8,1,29,0,8,,,,1,0,1,8,1,1.6,8,1,3.5,8,2008/4/15 23:30,8,東,8,1,5.2,8,2008/4/15 23:25,8,東,8,1,,0,1,50,8,1,0.8,8,1,44,8,2008/4/15 21:01,8,1,984.3,8,1,987.2,8,1,984.1,0,8,2008/4/15 02:17,0,8,1,0.5,8,1,快晴,8,1,晴後曇,8,1
2008/4/16,-14.5,8,1,-12.4,8,2008/4/16 13:18,8,1,-16.6,8,2008/4/16 03:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.6,8,1,30,0,8,,,,1,3,0,8,1,2.6,8,1,5.6,8,2008/4/16 11:20,8,東北東,8,1,7.0,8,2008/4/16 11:04,8,東,8,1,,0,1,68,8,1,1.4,8,1,43,8,2008/4/16 00:32,8,1,993.4,8,1,996.3,8,1,991.3,0,8,2008/4/16 00:28,0,8,1,10.0,8,1,曇時々雪,8,1,曇一時雪,8,1
2008/4/17,-14.7,8,1,-13.2,8,2008/4/17 01:58,8,1,-16.5,8,2008/4/17 20:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.4,8,1,30,0,8,,,,1,1,0,8,1,1.6,8,1,3.3,8,2008/4/17 16:50,8,南東,8,1,4.7,8,2008/4/17 17:50,8,南南東,8,1,,0,1,74,8,1,1.4,8,1,68,8,2008/4/17 17:49,8,1,995.2,8,1,998.1,8,1,994.5,0,8,2008/4/18 0:00,0,8,1,10.0,8,1,曇時々雪,8,1,曇時々雪,8,1
2008/4/18,-16.0,8,1,-14.5,8,2008/4/18 06:21,8,1,-17.2,8,2008/4/18 10:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.5,8,1,30,0,8,,,,1,1,0,8,1,3.2,8,1,6.6,8,2008/4/18 23:30,8,南,8,1,7.9,8,2008/4/18 23:56,8,南,8,1,,0,1,81,8,1,1.4,8,1,69,8,2008/4/18 00:10,8,1,988.2,8,1,991.1,8,1,988.2,0,8,2008/4/18 23:37,0,8,1,10.0,8,1,曇後一時雪,8,1,雪後曇,8,1
2008/4/19,-14.8,8,1,-11.4,8,2008/4/20 0:00,8,1,-17.9,8,2008/4/19 08:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.1,8,1,30,0,8,,,,1,4,0,8,1,8.7,8,1,17.3,8,2008/4/19 23:50,8,北東,8,1,23.4,8,2008/4/19 23:57,8,北東,8,1,,0,1,85,8,1,1.7,8,1,79,8,2008/4/19 06:29,8,1,986.4,8,1,989.2,8,1,987.4,0,8,2008/4/19 13:17,0,8,1,10.0,8,1,雪後一時曇、地ふぶきを伴う,8,1,雪、地ふぶきを伴う,8,1
2008/4/20,-7.3,8,1,-5.3,8,2008/4/20 21:16,8,1,-11.5,8,2008/4/20 00:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.1,8,1,30,0,4,,,,1,3,0,4,1,17.1,8,1,20.5,8,2008/4/20 22:40,8,東北東,8,1,29.6,8,2008/4/20 04:07,8,北東,8,1,,0,1,91,8,1,3.3,8,1,88,8,2008/4/20 02:04,8,1,980.9,8,1,983.6,8,1,975.4,0,8,2008/4/21 0:00,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき後曇,8,1
2008/4/21,-5.4,8,1,-3.8,8,2008/4/21 07:41,8,1,-6.9,8,2008/4/21 14:32,8,1,,,0,1,,,0,,0,0,1,1.3,0,8,1,1.7,8,1,33,0,4,,,,1,5,0,4,1,8.1,8,1,19.9,8,2008/4/21 00:30,8,東北東,8,1,23.8,8,2008/4/21 02:08,8,東,8,1,,0,1,76,8,1,3.1,8,1,62,8,2008/4/21 12:19,8,1,973.8,8,1,976.5,8,1,973.5,0,8,2008/4/22 0:00,0,8,1,9.3,8,1,曇一時雪,8,1,雪一時曇,8,1
2008/4/22,-5.7,8,1,-4.2,8,2008/4/22 13:46,8,1,-7.5,8,2008/4/22 08:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.2,8,1,34,0,8,,,,1,2,0,8,1,8.1,8,1,14.1,8,2008/4/22 20:10,8,東北東,8,1,16.7,8,2008/4/22 10:01,8,東,8,1,,0,1,72,8,1,2.9,8,1,54,8,2008/4/22 12:38,8,1,968.2,8,1,970.9,8,1,969.3,0,8,2008/4/22 11:36,0,8,1,9.3,8,1,曇後一時雪,8,1,曇時々晴,8,1
2008/4/23,-6.5,8,1,-5.0,8,2008/4/23 01:52,8,1,-8.6,8,2008/4/24 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.8,8,1,33,0,8,,,,1,1,0,8,1,7.9,8,1,14.6,8,2008/4/23 06:50,8,東北東,8,1,17.8,8,2008/4/23 06:19,8,東,8,1,,0,1,61,8,1,2.3,8,1,44,8,2008/4/23 18:41,8,1,982.6,8,1,985.3,8,1,974.1,0,8,2008/4/23 00:05,0,8,1,10.0,8,1,曇後一時雪,8,1,曇後一時晴,8,1
2008/4/24,-11.9,8,1,-8.4,8,2008/4/24 00:44,8,1,-13.5,8,2008/4/24 10:03,8,1,,,0,1,,,0,,0,0,1,5.7,0,8,1,2.1,8,1,31,0,8,,,,1,0,1,8,1,6.9,8,1,10.8,8,2008/4/24 02:00,8,東,8,1,13.0,8,2008/4/24 04:39,8,東北東,8,1,,0,1,58,8,1,1.4,8,1,49,8,2008/4/24 04:41,8,1,992.3,8,1,995.1,8,1,994.2,0,8,2008/4/24 17:23,0,8,1,5.5,8,1,晴,8,1,薄曇後晴,8,1
2008/4/25,-14.0,8,1,-11.5,8,2008/4/25 00:57,8,1,-16.0,8,2008/4/25 07:25,8,1,,,0,1,,,0,,0,0,1,6.9,0,8,1,2.2,8,1,31,0,8,,,,1,0,1,8,1,7.1,8,1,13.6,8,2008/4/25 09:30,8,東北東,8,1,17.1,8,2008/4/25 12:49,8,東北東,8,1,,0,1,55,8,1,1.2,8,1,47,8,2008/4/25 03:46,8,1,988.2,8,1,991.0,8,1,983.4,0,8,2008/4/26 0:00,0,8,1,2.5,8,1,晴,8,1,快晴,8,1
2008/4/26,-12.9,8,1,-9.5,8,2008/4/26 23:44,8,1,-15.4,8,2008/4/26 03:06,8,1,,,0,1,,,0,,0,0,1,4.2,0,8,1,1.6,8,1,32,0,4,,,,1,2,0,4,1,11.4,8,1,15.4,8,2008/4/26 16:00,8,東北東,8,1,19.5,8,2008/4/26 14:04,8,東北東,8,1,,0,1,58,8,1,1.3,8,1,49,8,2008/4/26 02:18,8,1,982.4,8,1,985.2,8,1,981.6,0,8,2008/4/26 06:59,0,8,1,4.8,8,1,晴,8,1,晴時々曇一時地ふぶき,8,1
2008/4/27,-5.5,8,1,-2.6,8,2008/4/27 23:31,8,1,-10.3,8,2008/4/27 03:14,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,31,0,4,,,,1,5,0,4,1,24.5,8,1,33.5,8,2008/4/27 17:30,8,東北東,8,1,43.1,8,2008/4/27 19:08,8,北東,8,1,,0,1,88,8,1,3.7,8,1,60,8,2008/4/27 01:01,8,1,981.6,8,1,984.3,8,1,979.6,0,8,2008/4/27 12:11,0,8,1,8.5,8,1,ふぶき一時地ふぶき,8,1,ふぶき一時地ふぶき,8,1
2008/4/28,-3.4,8,1,-2.0,8,2008/4/28 18:57,8,1,-5.5,8,2008/4/28 23:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,35,0,8,,,,1,2,0,4,1,13.9,8,1,26.6,8,2008/4/28 05:30,8,東北東,8,1,31.4,8,2008/4/28 05:29,8,東北東,8,1,,0,1,83,8,1,4.0,8,1,68,8,2008/4/28 18:58,8,1,1001.2,8,1,1004.0,8,1,993.1,0,8,2008/4/28 00:04,0,8,1,7.8,8,1,曇一時雪、地ふぶきを伴う,8,1,曇一時晴,8,1
2008/4/29,-4.0,8,1,-1.7,8,2008/4/29 14:45,8,1,-9.2,8,2008/4/29 23:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,30,0,8,,,,1,0,1,8,1,3.5,8,1,8.4,8,2008/4/29 02:50,8,北東,8,1,11.1,8,2008/4/29 02:58,8,北東,8,1,,0,1,66,8,1,3.0,8,1,50,8,2008/4/29 22:13,8,1,1003.3,8,1,1006.1,8,1,1000.1,0,8,2008/4/30 0:00,0,8,1,8.5,8,1,曇,8,1,晴一時曇,8,1
2008/4/30,-9.7,8,1,-7.7,8,2008/4/30 00:54,8,1,-12.7,8,2008/4/30 21:46,8,1,,,0,1,,,0,,0,0,1,4.9,0,8,1,1.3,8,1,29,0,8,,,,1,0,1,8,1,4.1,5,1,13.5,8,2008/5/1 0:00,8,北東,8,1,18.6,8,2008/5/1 0:00,8,北東,8,1,,0,1,45,8,1,1.3,8,1,38,8,2008/4/30 19:36,8,1,992.0,8,1,994.8,8,1,991.2,0,8,2008/4/30 22:57,0,8,1,1.8,8,1,晴,8,1,晴一時薄曇,8,1
2008/5/1,-11.9,8,1,-9.6,8,2008/5/1 00:09,8,1,-14.1,8,2008/5/1 02:22,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,28,0,8,,,,1,0,1,8,1,15.1,8,1,20.6,8,2008/5/1 19:40,8,東北東,8,1,24.9,8,2008/5/1 19:41,8,東北東,8,1,,0,1,59,8,1,1.5,8,1,49,8,2008/5/1 04:21,8,1,998.0,8,1,1000.9,8,1,991.9,0,8,2008/5/1 00:06,0,8,1,9.0,8,1,曇,8,1,曇後一時晴,8,1
2008/5/2,-12.0,8,1,-10.8,8,2008/5/2 04:13,8,1,-13.5,8,2008/5/2 17:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,28,0,8,,,,1,0,1,8,1,11.3,8,1,18.7,8,2008/5/2 03:30,8,東北東,8,1,22.5,8,2008/5/2 03:44,8,東北東,8,1,,0,1,54,8,1,1.3,8,1,46,8,2008/5/2 15:38,8,1,993.3,8,1,996.1,8,1,991.5,0,8,2008/5/2 23:46,0,8,1,5.8,8,1,薄曇後晴,8,1,晴,8,1
2008/5/3,-11.4,8,1,-9.5,8,2008/5/3 13:43,8,1,-13.6,8,2008/5/3 08:59,8,1,,,0,1,,,0,,0,0,1,5.1,0,8,1,1.0,8,1,28,0,8,,,,1,0,1,8,1,3.4,8,1,11.8,8,2008/5/3 00:20,8,東北東,8,1,14.2,8,2008/5/3 00:18,8,東北東,8,1,,0,1,49,8,1,1.3,8,1,44,8,2008/5/3 12:06,8,1,991.7,8,1,994.5,8,1,991.5,0,8,2008/5/3 00:26,0,8,1,2.0,8,1,晴,8,1,晴,8,1
2008/5/4,-11.6,8,1,-9.7,8,2008/5/4 15:28,8,1,-13.8,8,2008/5/4 23:43,8,1,,,0,1,,,0,,0,0,1,5.4,0,8,1,1.2,8,1,28,0,8,,,,1,0,1,8,1,3.6,8,1,11.3,8,2008/5/4 19:10,8,東北東,8,1,12.5,8,2008/5/4 19:23,8,東北東,8,1,,0,1,53,8,1,1.3,8,1,42,8,2008/5/4 15:28,8,1,1004.2,8,1,1007.1,8,1,999.3,0,8,2008/5/4 00:06,0,8,1,5.3,8,1,薄曇後晴,8,1,晴,8,1
2008/5/5,-14.6,8,1,-12.6,8,2008/5/5 01:35,8,1,-16.9,8,2008/5/5 10:18,8,1,,,0,1,,,0,,0,0,1,4.5,0,8,1,0.8,8,1,28,0,8,,,,1,0,1,8,1,2.1,8,1,7.2,8,2008/5/5 00:20,8,東,8,1,8.1,8,2008/5/5 00:12,8,東北東,8,1,,0,1,54,8,1,1.1,8,1,48,8,2008/5/5 12:00,8,1,1006.2,8,1,1009.1,8,1,1004.0,0,8,2008/5/5 23:33,0,8,1,3.8,8,1,晴,8,1,快晴,8,1
2008/5/6,-17.2,8,1,-14.3,8,2008/5/6 01:24,8,1,-21.9,8,2008/5/6 20:53,8,1,,,0,1,,,0,,0,0,1,5.3,0,8,1,0.7,8,1,28,0,8,,,,1,0,1,8,1,1.3,8,1,2.5,8,2008/5/6 06:20,8,東,8,1,3.3,8,2008/5/6 05:09,8,東南東,8,1,,0,1,56,8,1,0.9,8,1,48,8,2008/5/6 01:26,8,1,1001.4,8,1,1004.3,8,1,1003.1,0,8,2008/5/6 06:47,0,8,1,0.8,8,1,晴,8,1,快晴,8,1
2008/5/7,-17.0,8,1,-13.9,8,2008/5/7 21:37,8,1,-20.5,8,2008/5/7 00:02,8,1,,,0,1,,,0,,0,0,1,3.7,0,8,1,0.6,8,1,28,0,8,,,,1,0,1,8,1,2.8,8,1,8.5,8,2008/5/7 14:50,8,北東,8,1,10.6,8,2008/5/7 14:47,8,北東,8,1,,0,1,57,8,1,0.9,8,1,52,8,2008/5/7 14:57,8,1,1003.0,8,1,1005.9,8,1,1004.0,0,8,2008/5/8 0:00,0,8,1,0.5,8,1,快晴,8,1,快晴,8,1
2008/5/8,-15.1,8,1,-13.1,8,2008/5/8 22:14,8,1,-18.0,8,2008/5/8 00:31,8,1,,,0,1,,,0,,0,0,1,5.0,0,8,1,0.6,8,1,28,0,8,,,,1,0,1,8,1,1.9,8,1,4.7,8,2008/5/8 06:10,8,南南東,8,1,5.4,8,2008/5/8 06:02,8,南南東,8,1,,0,1,58,8,1,1.1,8,1,52,8,2008/5/8 14:22,8,1,998.5,8,1,1001.4,8,1,1000.2,0,8,2008/5/8 20:02,0,8,1,3.0,8,1,快晴,8,1,晴一時曇,8,1
2008/5/9,-16.7,8,1,-13.4,8,2008/5/9 00:33,8,1,-21.1,8,2008/5/9 17:15,8,1,,,0,1,,,0,,0,0,1,2.8,0,8,1,0.4,8,1,28,0,8,,,,1,0,1,8,1,1.3,8,1,2.5,8,2008/5/9 21:30,8,東,8,1,3.3,8,2008/5/9 21:19,8,東,8,1,,0,1,67,8,1,1.1,8,1,58,8,2008/5/9 01:22,8,1,997.4,8,1,1000.3,8,1,999.8,0,8,2008/5/9 06:45,0,8,1,3.0,8,1,晴,8,1,晴,8,1
