ダウンロードした時刻：2021/03/10 11:46:05

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2000/5/5,-11.0,8,1,-8.2,8,2000/5/5 23:22,8,1,-13.2,8,2000/5/5 05:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,16,0,8,,,,1,,,0,1,2.3,8,1,5.0,8,2000/5/5 15:00,8,南,8,1,6.9,8,2000/5/5 23:20,8,東北東,8,1,,0,1,72,8,1,1.9,8,1,53,8,2000/5/5 07:50,8,1,979.5,8,1,982.2,8,1,0,1,8,,1,,1,10.0,8,1,雪一時曇,8,1,雪時々曇,8,1
2000/5/6,-12.0,8,1,-8.4,8,2000/5/6 08:27,8,1,-17.5,8,2000/5/6 17:45,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,16,0,8,,,,1,,,0,1,3.7,8,1,7.6,8,2000/5/6 12:20,8,南,8,1,9.6,8,2000/5/6 09:01,8,東南東,8,1,,0,1,67,8,1,1.7,8,1,55,8,2000/5/6 22:11,8,1,971.3,8,1,973.9,8,1,0,1,8,,1,,1,7.5,8,1,晴一時雪,8,1,晴後曇時々雪,8,1
2000/5/7,-10.5,8,1,-8.1,8,2000/5/7 06:02,8,1,-13.2,8,2000/5/7 22:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,17,0,5,,,,1,,,0,1,5.4,8,1,10.6,8,2000/5/7 09:20,8,北東,8,1,13.0,8,2000/5/7 09:22,8,北東,8,1,,0,1,78,8,1,2.2,8,1,60,8,2000/5/7 01:29,8,1,979.6,8,1,982.3,8,1,0,1,8,,1,,1,10.0,8,1,雪,8,1,雪一時曇,8,1
2000/5/8,-10.6,8,1,-6.1,8,2000/5/9 0:00,8,1,-15.9,8,2000/5/8 05:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,17,0,4,,,,1,,,0,1,10.2,8,1,20.2,8,2000/5/8 19:50,8,東北東,8,1,26.0,8,2000/5/8 17:41,8,東北東,8,1,,0,1,74,8,1,2.1,8,1,48,8,2000/5/8 08:03,8,1,973.4,8,1,976.0,8,1,961.4,0,8,2000/5/9 0:00,0,8,1,10.0,8,1,曇後ふぶき,8,1,ふぶき一時曇,8,1
2000/5/9,-7.5,8,1,-4.6,8,2000/5/9 09:21,8,1,-11.1,8,2000/5/9 22:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,16,0,4,,,,1,,,0,1,15.1,8,1,21.5,8,2000/5/9 08:30,8,北東,8,1,28.5,8,2000/5/9 08:31,8,北東,8,1,,0,1,85,8,1,3.0,8,1,60,8,2000/5/9 23:13,8,1,961.7,8,1,964.3,8,1,954.3,0,8,2000/5/9 05:48,0,8,1,8.3,8,1,ふぶき,8,1,晴一時地ふぶき,8,1
2000/5/10,-16.0,8,1,-9.4,8,2000/5/10 00:42,8,1,-19.1,8,2000/5/10 09:07,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,16,0,8,,,,1,,,0,1,1.9,8,1,4.8,8,2000/5/10 12:40,8,西,8,1,6.7,8,2000/5/10 02:15,8,東南東,8,1,,0,1,76,8,1,1.3,8,1,56,8,2000/5/10 00:42,8,1,972.7,8,1,975.4,8,1,0,1,8,,1,,1,7.5,8,1,曇後雪,8,1,雪,8,1
2000/5/11,-17.3,8,1,-12.4,8,2000/5/11 23:59,8,1,-20.8,8,2000/5/11 13:29,8,1,,,0,1,,,0,,0,0,1,0.7,0,8,1,0.4,8,1,18,0,4,,,,1,,,0,1,6.9,8,1,14.9,8,2000/5/11 21:00,8,北東,8,1,18.9,8,2000/5/11 20:15,8,北東,8,1,,0,1,81,8,1,1.3,8,1,68,8,2000/5/11 16:32,8,1,970.5,8,1,973.1,8,1,967.1,0,8,2000/5/12 0:00,0,8,1,10.0,8,1,雪一時ふぶき,8,1,雪後ふぶき,8,1
2000/5/12,-10.3,8,1,-8.9,8,2000/5/12 13:16,8,1,-12.5,8,2000/5/12 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,15,0,4,,,,1,,,0,1,17.2,8,1,20.7,8,2000/5/12 08:40,8,北東,8,1,27.4,8,2000/5/12 09:23,8,北東,8,1,,0,1,84,8,1,2.4,8,1,74,8,2000/5/12 20:39,8,1,965.2,8,1,967.8,8,1,965.2,0,8,2000/5/12 06:13,0,8,1,10.0,8,1,ふぶき後曇,8,1,曇時々晴後ふぶき,8,1
2000/5/13,-14.3,8,1,-11.2,8,2000/5/13 00:10,8,1,-16.1,8,2000/5/13 15:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,17,0,8,,,,1,,,0,1,5.5,8,1,15.1,8,2000/5/13 01:20,8,北北東,8,1,21.5,8,2000/5/13 01:09,8,北北東,8,1,,0,1,81,8,1,1.6,8,1,71,8,2000/5/13 21:11,8,1,966.7,8,1,969.3,8,1,967.4,0,8,2000/5/13 00:14,0,8,1,8.5,8,1,雪,8,1,雪後時々ふぶき,8,1
2000/5/14,-16.8,8,1,-14.3,8,2000/5/14 06:08,8,1,-21.6,8,2000/5/14 23:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,,,1,,,,1,,,0,1,6.2,8,1,12.2,8,2000/5/14 04:50,8,北東,8,1,15.8,8,2000/5/14 05:58,8,北東,8,1,,0,1,73,8,1,1.2,8,1,61,8,2000/5/14 17:16,8,1,970.1,8,1,972.8,8,1,969.9,0,8,2000/5/14 02:31,0,8,1,9.3,8,1,雪後晴,8,1,曇一時雪,8,1
2000/5/15,-18.9,8,1,-16.5,8,2000/5/15 21:24,8,1,-21.0,8,2000/5/15 07:37,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,23,0,5,,,,1,,,0,1,3.1,8,1,6.9,8,2000/5/15 20:40,8,東北東,8,1,8.5,8,2000/5/15 20:35,8,東北東,8,1,,0,1,71,8,1,1.0,8,1,60,8,2000/5/15 12:44,8,1,972.1,8,1,974.8,8,1,0,1,8,,1,,1,10.0,8,1,雪一時曇,8,1,雪後一時曇,8,1
2000/5/16,-16.2,8,1,-15.5,8,2000/5/16 10:22,8,1,-18.8,8,2000/5/16 00:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,24,0,8,,,,1,,,0,1,5.6,8,1,13.5,8,2000/5/16 06:50,8,東北東,8,1,18.1,8,2000/5/16 06:44,8,東北東,8,1,,0,1,80,8,1,1.4,8,1,68,8,2000/5/16 03:45,8,1,971.2,8,1,973.9,8,1,0,1,8,,1,,1,10.0,8,1,雪,8,1,雪,8,1
2000/5/17,-16.3,8,1,-12.5,8,2000/5/18 0:00,8,1,-18.8,8,2000/5/17 15:31,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,28,0,4,,,,1,,,0,1,10.1,8,1,17.8,8,2000/5/17 21:20,8,東北東,8,1,24.0,8,2000/5/17 22:44,8,北東,8,1,,0,1,82,8,1,1.4,8,1,73,8,2000/5/17 17:25,8,1,964.2,8,1,966.9,8,1,956.6,0,8,2000/5/17 23:53,0,8,1,10.0,8,1,ふぶき時々雪一時曇,8,1,ふぶき,8,1
2000/5/18,-18.7,8,1,-12.1,8,2000/5/18 02:33,8,1,-23.6,8,2000/5/18 22:51,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,26,0,5,,,,1,,,0,1,9.5,8,1,20.7,8,2000/5/18 03:30,8,北東,8,1,26.5,8,2000/5/18 03:55,8,北東,8,1,,0,1,81,8,1,1.2,8,1,74,8,2000/5/18 23:39,8,1,966.0,8,1,968.7,8,1,954.8,0,8,2000/5/18 03:26,0,8,1,8.0,8,1,ふぶき後雪,8,1,晴時々雪一時地ふぶき,8,1
2000/5/19,-18.6,8,1,-12.1,8,2000/5/19 23:59,8,1,-23.6,8,2000/5/19 02:51,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,27,0,8,,,,1,,,0,1,9.3,8,1,17.5,8,2000/5/19 04:50,8,東北東,8,1,22.6,8,2000/5/19 04:42,8,東北東,8,1,,0,1,78,8,1,1.1,8,1,72,8,2000/5/19 21:21,8,1,966.4,8,1,969.1,8,1,965.1,0,8,2000/5/19 14:34,0,8,1,9.5,8,1,曇時々地ふぶき後雪,8,1,雪時々曇,8,1
2000/5/20,-13.4,8,1,-12.0,8,2000/5/20 03:56,8,1,-14.4,8,2000/5/20 21:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,25,0,8,,,,1,,,0,1,9.0,8,1,14.0,8,2000/5/20 14:40,8,北北東,8,1,19.2,8,2000/5/20 14:41,8,北東,8,1,,0,1,85,8,1,1.9,8,1,75,8,2000/5/20 00:45,8,1,973.6,8,1,976.2,8,1,969.7,0,8,2000/5/20 00:05,0,8,1,10.0,8,1,ふぶき一時雪,8,1,雪一時ふぶき,8,1
2000/5/21,-19.1,8,1,-14.2,8,2000/5/21 01:22,8,1,-22.3,8,2000/5/21 09:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,26,0,5,,,,1,,,0,1,5.3,8,1,11.5,8,2000/5/21 00:30,8,北北東,8,1,14.8,8,2000/5/21 00:26,8,北北東,8,1,,0,1,82,8,1,1.2,8,1,80,8,2000/5/21 15:54,8,1,978.6,8,1,981.4,8,1,0,1,8,,1,,1,10.0,8,1,雪,8,1,雪後曇,8,1
2000/5/22,-20.3,8,1,-13.4,8,2000/5/22 03:32,8,1,-23.7,8,2000/5/22 23:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,25,0,8,,,,1,,,0,1,3.6,8,1,6.9,8,2000/5/22 00:40,8,南南西,8,1,8.4,8,2000/5/22 00:31,8,南南西,8,1,,0,1,79,8,1,1.0,8,1,74,8,2000/5/22 03:44,8,1,977.2,8,1,980.0,8,1,968.9,0,8,2000/5/22 04:22,0,8,1,10.0,8,1,雪時々曇,8,1,雪,8,1
2000/5/23,-12.6,8,1,-7.5,8,2000/5/23 19:18,8,1,-23.5,8,2000/5/23 00:10,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,29,0,5,,,,1,,,0,1,5.4,8,1,11.9,8,2000/5/23 15:20,8,北東,8,1,16.1,8,2000/5/23 09:49,8,東,8,1,,0,1,78,8,1,1.9,8,1,65,8,2000/5/23 12:57,8,1,976.7,8,1,979.4,8,1,970.0,0,8,2000/5/23 23:53,0,8,1,10.0,8,1,雪時々曇,8,1,曇時々雪,8,1
2000/5/24,-12.6,8,1,-9.8,8,2000/5/24 00:25,8,1,-15.3,8,2000/5/24 04:03,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,27,0,8,,,,1,,,0,1,7.1,8,1,15.9,8,2000/5/24 13:00,8,東,8,1,20.8,8,2000/5/24 13:23,8,東北東,8,1,,0,1,71,8,1,1.7,8,1,45,8,2000/5/24 19:38,8,1,972.5,8,1,975.1,8,1,969.9,0,8,2000/5/24 01:13,0,8,1,10.0,8,1,曇一時雪、地ふぶきを伴う,8,1,曇後晴,8,1
2000/5/25,-16.2,8,1,-9.1,8,2000/5/25 11:16,8,1,-23.3,8,2000/5/26 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,24,0,8,,,,1,,,0,1,4.8,8,1,9.1,8,2000/5/25 08:40,8,南,8,1,12.5,8,2000/5/25 00:08,8,東,8,1,,0,1,65,8,1,1.2,8,1,50,8,2000/5/25 10:48,8,1,984.2,8,1,986.9,8,1,0,1,8,,1,,1,2.8,8,1,晴,8,1,晴,8,1
2000/5/26,-20.0,8,1,-14.0,8,2000/5/26 18:06,8,1,-27.4,8,2000/5/26 03:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,23,0,8,,,,1,,,0,1,2.1,8,1,6.8,8,2000/5/26 23:20,8,南,8,1,8.1,8,2000/5/26 23:02,8,南,8,1,,0,1,75,8,1,1.0,8,1,61,8,2000/5/26 19:09,8,1,995.5,8,1,998.3,8,1,0,1,8,,1,,1,6.8,8,1,晴後曇,8,1,曇時々晴,8,1
2000/5/27,-18.8,8,1,-12.3,8,2000/5/27 03:48,8,1,-27.0,8,2000/5/27 19:30,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,23,0,4,,,,1,,,0,1,3.7,8,1,10.7,8,2000/5/27 07:20,8,東,8,1,13.8,8,2000/5/27 06:17,8,東,8,1,,0,1,65,8,1,0.9,8,1,48,8,2000/5/27 17:55,8,1,1000.8,8,1,1003.6,8,1,0,1,8,,1,,1,2.3,8,1,快晴,8,1,快晴,8,1
2000/5/28,-21.3,8,1,-17.6,8,2000/5/28 05:10,8,1,-27.4,8,2000/5/28 16:53,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,23,0,8,,,,1,,,0,1,2.4,8,1,4.5,8,2000/5/28 04:10,8,南東,8,1,6.0,8,2000/5/28 06:22,8,南東,8,1,,0,1,59,8,1,0.7,8,1,47,8,2000/5/28 08:01,8,1,1002.0,8,1,1004.8,8,1,0,1,8,,1,,1,0.0,8,1,快晴,8,1,快晴,8,1
2000/5/29,-22.7,8,1,-16.0,8,2000/5/29 20:02,8,1,-32.4,8,2000/5/29 04:11,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,24,0,8,,,,1,,,0,1,3.1,8,1,6.4,8,2000/5/29 15:30,8,南,8,1,12.0,8,2000/5/29 20:46,8,東北東,8,1,,0,1,59,8,1,0.6,8,1,43,8,2000/5/29 23:56,8,1,997.2,8,1,1000.1,8,1,0,1,8,,1,,1,0.3,8,1,快晴,8,1,快晴,8,1
2000/5/30,-19.4,8,1,-16.3,8,2000/5/30 00:17,8,1,-21.9,8,2000/5/30 19:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,24,0,8,,,,1,,,0,1,5.7,8,1,14.3,8,2000/5/30 15:40,8,東北東,8,1,18.5,8,2000/5/30 15:50,8,東北東,8,1,,0,1,54,8,1,0.7,8,1,41,8,2000/5/30 00:35,8,1,984.8,8,1,987.5,8,1,0,1,8,,1,,1,0.0,8,1,快晴,8,1,快晴,8,1
2000/5/31,-13.3,8,1,-7.2,8,2000/5/31 23:03,8,1,-22.2,8,2000/5/31 04:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,23,0,8,,,,1,,,0,1,8.9,8,1,22.0,8,2000/5/31 17:20,8,東北東,8,1,30.4,8,2000/5/31 17:37,8,東,8,1,,0,1,63,8,1,1.6,8,1,41,8,2000/5/31 12:25,8,1,979.4,8,1,982.1,8,1,0,1,8,,1,,1,5.0,8,1,晴後一時地ふぶき,8,1,地ふぶき後晴,8,1
2000/6/1,-6.4,8,1,-3.2,8,2000/6/1 13:48,8,1,-9.6,8,2000/6/1 23:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,23,0,8,,,,1,,,0,1,13.8,8,1,20.0,8,2000/6/1 01:10,8,東,8,1,25.0,8,2000/6/1 00:09,8,東,8,1,,0,1,66,8,1,2.5,8,1,42,8,2000/6/1 14:35,8,1,981.0,8,1,983.6,8,1,977.4,0,8,2000/6/1 01:02,0,8,1,7.3,8,1,曇時々晴,8,1,晴時々曇,8,1
2000/6/2,-10.5,8,1,-8.5,8,2000/6/2 01:10,8,1,-13.6,8,2000/6/2 20:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,,,0,1,10.7,8,1,15.2,8,2000/6/2 11:20,8,東,8,1,21.4,8,2000/6/2 00:01,8,東,8,1,,0,1,58,8,1,1.6,8,1,40,8,2000/6/2 23:01,8,1,993.3,8,1,996.0,8,1,992.7,0,8,2000/6/2 00:04,0,8,1,6.8,8,1,晴時々曇,8,1,晴,8,1
2000/6/3,-13.8,8,1,-11.9,8,2000/6/3 02:46,8,1,-15.7,8,2000/6/3 21:10,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,,,0,1,9.0,8,1,12.9,8,2000/6/3 11:40,8,北東,8,1,17.5,8,2000/6/3 11:37,8,北東,8,1,,0,1,49,8,1,1.1,8,1,41,8,2000/6/3 20:54,8,1,993.2,8,1,995.9,8,1,994.8,0,8,2000/6/3 09:49,0,8,1,0.3,8,1,快晴,8,1,晴後時々薄曇,8,1
2000/6/4,-11.8,8,1,-9.0,8,2000/6/4 22:58,8,1,-16.2,8,2000/6/4 02:22,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,,,0,1,12.3,8,1,18.6,8,2000/6/5 0:00,8,東北東,8,1,24.6,8,2000/6/4 23:51,8,東北東,8,1,,0,1,62,8,1,1.6,8,1,44,8,2000/6/4 01:03,8,1,991.4,8,1,994.1,8,1,991.7,0,8,2000/6/4 22:50,0,8,1,7.8,8,1,曇,8,1,曇後ふぶき,8,1
2000/6/5,-8.7,8,1,-7.2,8,2000/6/5 16:35,8,1,-9.6,8,2000/6/5 02:11,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,,,0,1,16.1,8,1,22.0,8,2000/6/5 07:30,8,東,8,1,29.2,8,2000/6/5 06:15,8,東,8,1,,0,1,81,8,1,2.6,8,1,64,8,2000/6/5 22:40,8,1,994.0,8,1,996.7,8,1,992.0,0,8,2000/6/5 00:18,0,8,1,10.0,8,1,曇時々ふぶき,8,1,曇,8,1
2000/6/6,-9.5,8,1,-7.4,8,2000/6/6 23:15,8,1,-10.9,8,2000/6/6 16:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,,,0,1,16.2,8,1,24.6,8,2000/6/6 21:10,8,東,8,1,31.3,8,2000/6/6 22:52,8,東,8,1,,0,1,74,8,1,2.2,8,1,57,8,2000/6/6 04:55,8,1,981.5,8,1,984.2,8,1,970.5,0,8,2000/6/6 23:58,0,8,1,8.8,8,1,曇時々晴一時地ふぶき,8,1,ふぶき,8,1
2000/6/7,-7.8,8,1,-4.8,8,2000/6/7 22:31,8,1,-9.4,8,2000/6/7 18:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,16,0,8,,,,1,,,0,1,18.8,8,1,25.7,8,2000/6/7 02:40,8,東北東,8,1,34.9,8,2000/6/7 00:38,8,東北東,8,1,,0,1,78,8,1,2.7,8,1,40,8,2000/6/7 22:44,8,1,972.7,8,1,975.3,8,1,969.2,0,8,2000/6/7 02:47,0,8,1,10.0,8,1,ふぶき後曇時々晴,8,1,曇一時ふぶき,8,1
2000/6/8,-8.7,8,1,-6.9,8,2000/6/8 05:01,8,1,-10.9,8,2000/6/8 19:34,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,,,0,1,11.7,8,1,18.6,8,2000/6/8 08:50,8,東,8,1,25.0,8,2000/6/8 08:44,8,東,8,1,,0,1,61,8,1,1.9,8,1,49,8,2000/6/8 22:09,8,1,986.4,8,1,989.0,8,1,979.9,0,8,2000/6/8 02:59,0,8,1,9.0,8,1,曇,8,1,晴一時曇,8,1
2000/6/9,-14.9,8,1,-9.9,8,2000/6/9 00:08,8,1,-20.8,8,2000/6/9 23:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,,,0,1,3.1,8,1,8.9,8,2000/6/9 00:10,8,東北東,8,1,11.0,8,2000/6/9 02:50,8,東,8,1,,0,1,62,8,1,1.2,8,1,46,8,2000/6/9 07:42,8,1,1000.4,8,1,1003.1,8,1,999.8,0,8,2000/6/9 00:09,0,8,1,6.0,8,1,薄曇一時晴,8,1,晴,8,1
2000/6/10,-14.1,8,1,-8.0,8,2000/6/10 23:21,8,1,-21.3,8,2000/6/10 01:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,,,0,1,2.6,8,1,9.5,8,2000/6/10 16:10,8,東北東,8,1,12.2,8,2000/6/10 15:59,8,東北東,8,1,,0,1,60,8,1,1.2,8,1,47,8,2000/6/10 20:16,8,1,994.1,8,1,996.8,8,1,991.2,0,8,2000/6/11 0:00,0,8,1,5.8,8,1,曇時々晴,8,1,曇一時雪,8,1
2000/6/11,-6.4,8,1,-4.4,8,2000/6/12 0:00,8,1,-9.0,8,2000/6/11 02:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,27,0,4,,,,1,,,0,1,17.3,8,1,38.4,8,2000/6/11 23:10,8,東北東,8,1,49.6,8,2000/6/11 23:07,8,東北東,8,1,,0,1,81,8,1,3.1,8,1,62,8,2000/6/11 03:33,8,1,981.8,8,1,984.4,8,1,968.5,0,8,2000/6/11 23:08,0,8,1,10.0,8,1,曇一時ふぶき,8,1,ふぶき,8,1
2000/6/12,-5.1,8,1,-4.1,8,2000/6/12 03:21,8,1,-5.8,8,2000/6/12 23:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,44,0,8,,,,1,,,0,1,,1,1,33.3,8,2000/6/12 06:50,8,北東,8,1,43.9,8,2000/6/12 06:46,8,北東,8,1,,0,1,93,8,1,3.9,8,1,92,8,,,1,973.3,8,1,975.9,8,1,969.3,0,8,2000/6/12 01:09,0,8,1,10.0,8,1,ふぶき,8,1,雪時々ふぶき一時曇,8,1
2000/6/13,-6.4,8,1,-4.5,8,2000/6/13 07:22,8,1,-8.3,8,2000/6/14 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,34,0,4,,,,1,,,0,1,9.8,8,1,21.1,8,2000/6/13 14:20,8,北東,8,1,27.6,8,2000/6/13 14:06,8,北東,8,1,,0,1,91,8,1,3.5,8,1,88,8,2000/6/14 0:00,8,1,970.2,8,1,972.8,8,1,969.2,0,8,2000/6/13 06:33,0,8,1,10.0,8,1,雪後ふぶき,8,1,ふぶき後曇時々晴,8,1
2000/6/14,-10.7,8,1,-7.6,8,2000/6/14 02:10,8,1,-13.1,8,2000/6/14 23:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,8,,,,1,,,0,1,1.7,8,1,4.7,8,2000/6/14 01:30,8,南南東,8,1,7.0,8,2000/6/14 01:36,8,南南東,8,1,,0,1,85,8,1,2.3,8,1,77,8,2000/6/14 06:18,8,1,984.3,8,1,986.9,8,1,980.7,0,8,2000/6/14 00:02,0,8,1,10.0,8,1,雪一時曇,8,1,雪,8,1
2000/6/15,-16.8,8,1,-12.9,8,2000/6/15 00:05,8,1,-20.0,8,2000/6/15 19:45,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,8,,,,1,,,0,1,2.0,8,1,4.5,8,2000/6/15 21:10,8,南,8,1,5.8,8,2000/6/15 20:49,8,南,8,1,,0,1,84,8,1,1.4,8,1,82,8,2000/6/15 22:37,8,1,991.9,8,1,994.6,8,1,990.7,0,8,2000/6/15 00:02,0,8,1,9.3,8,1,雪時々曇,8,1,曇一時晴,8,1
2000/6/16,-15.7,8,1,-8.2,8,2000/6/16 23:56,8,1,-19.2,8,2000/6/16 00:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,20,0,8,,,,1,,,0,1,3.2,8,1,7.8,8,2000/6/16 18:30,8,南,8,1,12.5,8,2000/6/16 21:53,8,東北東,8,1,,0,1,75,8,1,1.4,8,1,61,8,2000/6/16 23:56,8,1,982.9,8,1,985.6,8,1,977.2,0,8,2000/6/17 0:00,0,8,1,10.0,8,1,曇一時晴,8,1,曇,8,1
2000/6/17,-8.3,8,1,-5.9,8,2000/6/17 17:35,8,1,-11.8,8,2000/6/17 07:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,20,0,8,,,,1,,,0,1,4.5,8,1,12.3,8,2000/6/17 14:00,8,東北東,8,1,15.6,8,2000/6/17 13:54,8,東北東,8,1,,0,1,64,8,1,2.1,8,1,53,8,2000/6/17 03:37,8,1,967.8,8,1,970.4,8,1,967.3,0,8,2000/6/17 13:11,0,8,1,10.0,8,1,曇一時雪,8,1,曇一時晴後時々雪,8,1
2000/6/18,-9.6,8,1,-8.6,8,2000/6/18 05:30,8,1,-10.9,8,2000/6/18 23:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,8,,,,1,,,0,1,4.7,8,1,10.9,8,2000/6/18 08:20,8,北東,8,1,14.2,8,2000/6/18 09:51,8,北東,8,1,,0,1,68,8,1,2.0,8,1,55,8,2000/6/19 0:00,8,1,976.6,8,1,979.2,8,1,971.9,0,8,2000/6/18 00:11,0,8,1,10.0,8,1,曇一時雪,8,1,曇後時々晴,8,1
2000/6/19,-14.0,8,1,-9.7,8,2000/6/19 00:04,8,1,-16.9,8,2000/6/19 18:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,8,,,,1,,,0,1,3.5,8,1,9.1,8,2000/6/19 04:30,8,東,8,1,12.5,8,2000/6/19 02:36,8,東,8,1,,0,1,59,8,1,1.2,8,1,50,8,2000/6/19 01:47,8,1,978.2,8,1,980.9,8,1,979.7,0,8,2000/6/19 20:57,0,8,1,5.5,8,1,晴,8,1,薄曇一時晴,8,1
2000/6/20,-9.2,8,1,-6.2,8,2000/6/20 23:14,8,1,-14.9,8,2000/6/20 01:06,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,20,0,8,,,,1,,,0,1,5.6,8,1,12.2,8,2000/6/20 11:20,8,東北東,8,1,16.2,8,2000/6/20 11:15,8,東北東,8,1,,0,1,62,8,1,1.9,8,1,49,8,2000/6/20 23:14,8,1,979.9,8,1,982.5,8,1,980.5,0,8,2000/6/20 01:46,0,8,1,10.0,8,1,曇,8,1,曇後時々雪,8,1
