ダウンロードした時刻：2021/03/10 11:41:53

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2006/3/27,-4.6,8,1,-3.9,8,2006/3/27 17:02,8,1,-5.3,8,2006/3/27 07:32,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.3,8,1,5,0,8,,,,1,2,0,8,1,17.8,8,1,24.0,8,2006/3/27 19:40,8,東北東,8,1,31.0,8,2006/3/27 21:15,8,北東,8,1,,0,1,84,8,1,3.6,8,1,68,8,2006/3/27 01:50,8,1,974.5,8,1,977.2,8,1,972.8,0,8,2006/3/27 19:44,0,8,1,10.0,8,1,曇後一時ふぶき,8,1,ふぶき,8,1
2006/3/28,-6.1,8,1,-3.9,8,2006/3/28 14:05,8,1,-9.2,8,2006/3/28 22:56,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,4.4,8,1,5,0,8,,,,1,0,1,8,1,9.7,8,1,21.3,8,2006/3/28 01:00,8,東北東,8,1,26.6,8,2006/3/28 00:44,8,東北東,8,1,,0,1,73,8,1,2.9,8,1,47,8,2006/3/28 14:06,8,1,972.6,8,1,975.3,8,1,974.3,0,8,2006/3/28 07:24,0,8,1,10.0,8,1,曇,8,1,曇後一時晴,8,1
2006/3/29,-9.7,8,1,-6.4,8,2006/3/29 23:37,8,1,-12.5,8,2006/3/29 06:52,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.0,8,1,8,0,8,,,,1,4,0,8,1,3.8,8,1,7.7,8,2006/3/29 22:20,8,東北東,8,1,9.7,8,2006/3/29 22:18,8,東北東,8,1,,0,1,81,8,1,2.4,8,1,60,8,2006/3/29 01:14,8,1,978.3,8,1,981.1,8,1,976.5,0,8,2006/3/29 00:27,0,8,1,7.8,8,1,雪,8,1,雪後一時ふぶき,8,1
2006/3/30,-7.2,8,1,-6.6,8,2006/3/30 00:18,8,1,-8.4,8,2006/3/30 23:32,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.8,8,1,10,0,8,,,,1,3,0,8,1,15.1,8,1,19.3,8,2006/3/30 11:20,8,北東,8,1,24.1,8,2006/3/30 14:24,8,北東,8,1,,0,1,87,8,1,3.1,8,1,74,8,2006/3/30 22:40,8,1,980.7,8,1,983.5,8,1,982.7,0,8,2006/3/31 0:00,0,8,1,9.3,8,1,ふぶき,8,1,曇時々晴,8,1
2006/3/31,-9.5,8,1,-7.4,8,2006/3/31 01:42,8,1,-15.2,8,2006/4/1 0:00,8,1,,,0,1,,,0,,0,0,1,4.9,0,8,1,4.6,8,1,6,0,8,,,,1,0,1,8,1,4.5,8,1,12.9,8,2006/3/31 02:20,8,北東,8,1,16.3,8,2006/3/31 02:16,8,北東,8,1,,0,1,67,8,1,2.0,8,1,47,8,2006/3/31 22:39,8,1,977.4,8,1,980.2,8,1,976.5,0,8,2006/4/1 0:00,0,8,1,7.0,8,1,曇後晴,8,1,快晴,8,1
2006/4/1,-17.7,8,1,-14.8,8,2006/4/1 19:42,8,1,-20.4,8,2006/4/1 08:21,8,1,,,0,1,,,0,,0,0,1,9.6,0,8,1,6.0,8,1,6,0,8,,,,1,0,1,8,1,4.2,8,1,5.8,8,2006/4/1 09:40,8,南南東,8,1,6.9,8,2006/4/1 10:09,8,南,8,1,,0,1,68,8,1,1.0,8,1,50,8,2006/4/1 19:43,8,1,971.5,8,1,974.3,8,1,973.0,0,8,2006/4/1 15:56,0,8,1,1.0,8,1,晴,8,1,快晴,8,1
2006/4/2,-14.3,8,1,-9.9,8,2006/4/2 17:57,8,1,-19.3,8,2006/4/2 04:51,8,1,,,0,1,,,0,,0,0,1,9.1,0,8,1,6.1,8,1,6,0,8,,,,1,0,1,8,1,5.0,8,1,11.4,8,2006/4/2 21:20,8,東,8,1,13.5,8,2006/4/2 21:10,8,東,8,1,,0,1,60,8,1,1.3,8,1,50,8,2006/4/2 14:00,8,1,979.3,8,1,982.1,8,1,975.3,0,8,2006/4/2 00:08,0,8,1,2.3,8,1,晴一時薄曇,8,1,晴後時々曇,8,1
2006/4/3,-7.6,8,1,-6.0,8,2006/4/3 11:37,8,1,-11.3,8,2006/4/3 01:12,8,1,,,0,1,,,0,,0,0,1,0.9,0,8,1,3.4,8,1,8,0,8,,,,1,3,0,8,1,9.8,8,1,14.1,8,2006/4/3 19:40,8,東北東,8,1,17.8,8,2006/4/3 19:50,8,東北東,8,1,,0,1,74,8,1,2.6,8,1,64,8,2006/4/3 10:00,8,1,985.5,8,1,988.3,8,1,987.1,0,8,2006/4/3 00:06,0,8,1,9.8,8,1,曇時々雪,8,1,曇時々雪一時晴,8,1
2006/4/4,-6.9,8,1,-6.0,8,2006/4/4 15:36,8,1,-8.0,8,2006/4/4 01:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.6,8,1,9,0,8,,,,1,6,0,8,1,10.1,8,1,12.9,8,2006/4/4 01:10,8,東北東,8,1,18.9,8,2006/4/4 10:19,8,北東,8,1,,0,1,77,8,1,2.8,8,1,69,8,2006/4/4 18:19,8,1,984.3,8,1,987.1,8,1,986.5,0,8,2006/4/4 13:02,0,8,1,10.0,8,1,雪時々曇,8,1,雪後時々曇,8,1
2006/4/5,-6.5,8,1,-5.2,8,2006/4/5 23:01,8,1,-7.5,8,2006/4/5 05:46,8,1,,,0,1,,,0,,0,0,1,2.6,0,8,1,4.0,8,1,9,0,8,,,,1,0,1,8,1,10.8,8,1,14.4,8,2006/4/5 11:00,8,北東,8,1,18.5,8,2006/4/5 11:03,8,北東,8,1,,0,1,78,8,1,2.9,8,1,73,8,2006/4/5 23:05,8,1,983.4,8,1,986.2,8,1,982.7,0,8,2006/4/6 0:00,0,8,1,10.0,8,1,曇時々雪,8,1,雪時々曇、地ふぶきを伴う,8,1
2006/4/6,-5.5,8,1,-4.6,8,2006/4/6 23:38,8,1,-6.7,8,2006/4/6 02:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.6,8,1,9,0,8,,,,1,3,0,8,1,22.2,8,1,26.4,8,2006/4/6 12:00,8,東北東,8,1,33.9,8,2006/4/6 11:42,8,東北東,8,1,,0,1,92,8,1,3.7,8,1,83,8,2006/4/6 04:10,8,1,974.1,8,1,976.8,8,1,973.6,0,8,2006/4/6 11:35,0,8,1,10.0,8,1,ふぶき,8,1,雪後曇、地ふぶきを伴う,8,1
2006/4/7,-5.6,8,1,-4.6,8,2006/4/7 01:50,8,1,-6.6,8,2006/4/7 23:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.9,8,1,9,0,8,,,,1,2,0,8,1,20.2,8,1,23.6,8,2006/4/7 00:30,8,北東,8,1,30.3,8,2006/4/7 00:10,8,北東,8,1,,0,1,94,8,1,3.8,8,1,91,8,,,1,987.1,8,1,989.9,8,1,980.1,0,8,2006/4/7 00:07,0,8,1,10.0,8,1,地ふぶき,8,1,曇一時地ふぶき,8,1
2006/4/8,-7.9,8,1,-6.5,8,2006/4/8 00:52,8,1,-8.5,8,2006/4/8 23:14,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.5,8,1,9,0,8,,,,1,1,0,8,1,9.1,8,1,13.6,8,2006/4/8 02:10,8,東北東,8,1,18.5,8,2006/4/8 01:31,8,東,8,1,,0,1,77,8,1,2.6,8,1,65,8,2006/4/8 21:23,8,1,993.4,8,1,996.2,8,1,991.9,0,8,2006/4/9 0:00,0,8,1,10.0,8,1,曇,8,1,曇一時雪,8,1
2006/4/9,-7.1,8,1,-5.8,8,2006/4/9 17:46,8,1,-8.7,8,2006/4/9 00:32,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.3,8,1,8,0,8,,,,1,1,0,8,1,12.8,8,1,19.9,8,2006/4/9 22:40,8,東,8,1,24.3,8,2006/4/9 22:37,8,東,8,1,,0,1,77,8,1,2.8,8,1,70,8,2006/4/9 01:45,8,1,982.7,8,1,985.5,8,1,981.5,0,8,2006/4/9 23:59,0,8,1,10.0,8,1,曇,8,1,曇時々地ふぶき,8,1
2006/4/10,-5.0,8,1,-3.7,8,2006/4/10 22:32,8,1,-7.4,8,2006/4/10 01:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.6,8,1,12,0,8,,,,1,6,0,8,1,26.4,8,1,32.1,8,2006/4/10 20:50,8,東北東,8,1,41.6,8,2006/4/10 20:45,8,東北東,8,1,,0,1,90,8,1,3.8,8,1,77,8,2006/4/10 01:07,8,1,976.0,8,1,978.7,8,1,975.8,0,8,2006/4/10 21:41,0,8,1,10.0,8,1,ふぶき,8,1,地ふぶき時々雪後一時曇,8,1
2006/4/11,-3.4,8,1,-2.7,8,2006/4/11 18:35,8,1,-4.2,8,2006/4/11 00:53,8,1,,,0,1,,,0,,0,0,1,1.7,0,8,1,3.0,8,1,12,0,8,,,,1,2,0,8,1,15.8,8,1,28.4,8,2006/4/11 02:00,8,東北東,8,1,36.2,8,2006/4/11 01:38,8,東北東,8,1,,0,1,82,8,1,3.9,8,1,71,8,2006/4/11 18:35,8,1,985.6,8,1,988.3,8,1,979.1,0,8,2006/4/11 01:42,0,8,1,9.3,8,1,曇一時ふぶき,8,1,曇,8,1
2006/4/12,-6.1,8,1,-3.6,8,2006/4/12 04:34,8,1,-9.3,8,2006/4/12 23:40,8,1,,,0,1,,,0,,0,0,1,2.0,0,8,1,2.2,8,1,11,0,8,,,,1,1,0,8,1,14.0,8,1,20.6,8,2006/4/12 06:10,8,東北東,8,1,26.4,8,2006/4/12 05:40,8,東北東,8,1,,0,1,61,8,1,2.4,8,1,49,8,2006/4/12 21:55,8,1,993.5,8,1,996.3,8,1,989.0,0,8,2006/4/13 0:00,0,8,1,8.0,8,1,曇,8,1,晴,8,1
2006/4/13,-10.6,8,1,-8.9,8,2006/4/13 01:10,8,1,-11.9,8,2006/4/13 16:56,8,1,,,0,1,,,0,,0,0,1,8.0,0,8,1,3.9,8,1,10,0,8,,,,1,0,1,8,1,12.1,8,1,14.9,8,2006/4/14 0:00,8,東,8,1,19.5,8,2006/4/13 23:54,8,東,8,1,,0,1,53,8,1,1.5,8,1,42,8,2006/4/13 14:56,8,1,977.9,8,1,980.7,8,1,978.7,0,8,2006/4/13 16:38,0,8,1,2.5,8,1,晴,8,1,曇一時雪,8,1
2006/4/14,-7.4,8,1,-5.9,8,2006/4/14 19:25,8,1,-9.5,8,2006/4/14 08:30,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.4,8,1,10,0,8,,,,1,0,1,8,1,9.4,8,1,16.8,8,2006/4/14 12:00,8,東,8,1,21.6,8,2006/4/14 11:40,8,東,8,1,,0,1,63,8,1,2.2,8,1,44,8,2006/4/14 10:57,8,1,976.4,8,1,979.2,8,1,977.0,0,8,2006/4/14 08:24,0,8,1,10.0,8,1,曇一時雪,8,1,曇,8,1
2006/4/15,-7.0,8,1,-6.3,8,2006/4/15 00:09,8,1,-8.6,8,2006/4/15 23:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.0,8,1,10,0,8,,,,1,2,0,8,1,6.7,5,1,12.9,8,2006/4/15 01:30,8,東北東,8,1,17.3,8,2006/4/15 01:50,8,東北東,8,1,,0,1,64,8,1,2.3,8,1,57,8,2006/4/15 11:46,8,1,984.9,8,1,987.7,8,1,981.9,0,8,2006/4/15 00:20,0,8,1,10.0,8,1,曇一時雪,8,1,曇時々雪,8,1
2006/4/16,-8.0,8,1,-6.6,8,2006/4/16 12:36,8,1,-10.0,8,2006/4/16 23:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.4,8,1,11,0,8,,,,1,1,0,8,1,4.5,8,1,9.5,8,2006/4/16 02:10,8,東北東,8,1,12.4,8,2006/4/16 02:19,8,東北東,8,1,,0,1,72,8,1,2.4,8,1,57,8,2006/4/16 21:32,8,1,987.9,8,1,990.7,8,1,988.3,0,8,2006/4/17 0:00,0,8,1,10.0,8,1,雪時々曇,8,1,曇後晴,8,1
2006/4/17,-10.6,8,1,-7.7,8,2006/4/18 0:00,8,1,-12.3,8,2006/4/17 07:41,8,1,,,0,1,,,0,,0,0,1,8.1,0,8,1,3.3,8,1,10,0,8,,,,1,0,1,8,1,3.2,8,1,6.5,8,2006/4/17 05:40,8,南,8,1,8.7,8,2006/4/17 00:32,8,南南東,8,1,,0,1,62,8,1,1.7,8,1,46,8,2006/4/17 10:27,8,1,979.3,8,1,982.1,8,1,979.4,0,8,2006/4/17 17:13,0,8,1,4.0,8,1,晴,8,1,曇一時晴後雪,8,1
2006/4/18,-6.7,8,1,-5.6,8,2006/4/18 23:04,8,1,-7.9,8,2006/4/18 00:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.8,8,1,10,0,8,,,,1,2,0,8,1,13.7,8,1,19.5,8,2006/4/18 16:30,8,東北東,8,1,24.3,8,2006/4/18 18:30,8,東北東,8,1,,0,1,80,8,1,3.0,8,1,55,8,2006/4/18 23:04,8,1,979.9,8,1,982.6,8,1,981.0,0,8,2006/4/18 01:01,0,8,1,10.0,8,1,雪時々曇、ふぶきを伴う,8,1,曇後一時雪,8,1
2006/4/19,-10.0,8,1,-6.3,8,2006/4/19 00:03,8,1,-14.4,8,2006/4/19 22:40,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,2.4,8,1,10,0,8,,,,1,0,1,8,1,7.3,8,1,12.9,8,2006/4/19 05:00,8,東北東,8,1,17.0,8,2006/4/19 05:09,8,東,8,1,,0,1,58,8,1,1.7,8,1,44,8,2006/4/20 0:00,8,1,978.0,8,1,980.8,8,1,974.9,0,8,2006/4/20 0:00,0,8,1,4.8,8,1,晴一時曇,8,1,快晴,8,1
2006/4/20,-14.1,8,1,-13.1,8,2006/4/20 14:53,8,1,-16.2,8,2006/4/20 03:41,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,2.6,8,1,10,0,8,,,,1,1,0,8,1,10.4,8,1,16.5,8,2006/4/20 20:00,8,東,8,1,21.2,8,2006/4/20 19:58,8,東,8,1,,0,1,56,8,1,1.1,8,1,44,8,2006/4/20 00:00,8,1,971.3,8,1,974.1,8,1,970.8,0,8,2006/4/20 08:18,0,8,1,2.3,8,1,晴一時曇,8,1,晴後曇,8,1
2006/4/21,-10.6,8,1,-8.4,8,2006/4/21 15:51,8,1,-14.0,8,2006/4/21 00:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.9,8,1,9,0,8,,,,1,0,1,8,1,6.1,8,1,13.8,8,2006/4/21 01:40,8,東,8,1,17.0,8,2006/4/21 01:17,8,東,8,1,,0,1,63,8,1,1.7,8,1,49,8,2006/4/21 15:53,8,1,980.0,8,1,982.8,8,1,978.6,0,8,2006/4/21 00:05,0,8,1,10.0,8,1,曇,8,1,曇後時々雪,8,1
2006/4/22,-10.8,8,1,-8.7,8,2006/4/22 23:51,8,1,-14.0,8,2006/4/22 16:45,8,1,,,0,1,,,0,,0,0,1,1.2,0,8,1,1.4,8,1,10,0,8,,,,1,2,0,8,1,3.9,8,1,10.3,8,2006/4/22 19:50,8,東北東,8,1,14.6,8,2006/4/22 19:44,8,東北東,8,1,,0,1,63,8,1,1.7,8,1,51,8,2006/4/22 19:03,8,1,982.7,8,1,985.5,8,1,984.0,0,8,2006/4/23 0:00,0,8,1,7.8,8,1,曇後晴,8,1,曇後雪,8,1
2006/4/23,-5.5,8,1,-4.1,8,2006/4/23 22:11,8,1,-8.9,8,2006/4/23 00:05,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.8,8,1,10,0,8,,,,1,2,0,8,1,16.6,8,1,20.1,8,2006/4/23 22:00,8,東北東,8,1,25.0,8,2006/4/23 22:00,8,北東,8,1,,0,1,88,8,1,3.6,8,1,66,8,2006/4/23 00:11,8,1,982.0,8,1,984.7,8,1,981.7,0,8,2006/4/23 02:53,0,8,1,10.0,8,1,雪後曇,8,1,地ふぶき後一時曇,8,1
2006/4/24,-6.1,8,1,-4.0,8,2006/4/24 07:33,8,1,-10.3,8,2006/4/24 23:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.0,8,1,10,0,8,,,,1,1,0,8,1,11.0,8,1,20.0,8,2006/4/24 02:30,8,北東,8,1,25.5,8,2006/4/24 01:47,8,北東,8,1,,0,1,69,8,1,2.8,8,1,46,8,2006/4/24 21:33,8,1,985.3,8,1,988.0,8,1,984.6,0,8,2006/4/25 0:00,0,8,1,9.3,8,1,曇,8,1,晴,8,1
2006/4/25,-12.4,8,1,-9.3,8,2006/4/25 00:33,8,1,-14.9,8,2006/4/25 23:36,8,1,,,0,1,,,0,,0,0,1,6.9,0,8,1,2.0,8,1,9,0,8,,,,1,0,1,8,1,7.2,8,1,12.1,8,2006/4/25 02:50,8,東北東,8,1,16.6,8,2006/4/25 01:17,8,東北東,8,1,,0,1,55,8,1,1.3,8,1,47,8,2006/4/25 09:27,8,1,981.1,8,1,983.9,8,1,982.8,0,8,2006/4/25 20:46,0,8,1,4.3,8,1,晴,8,1,晴,8,1
2006/4/26,-14.2,8,1,-12.1,8,2006/4/26 10:22,8,1,-15.5,8,2006/4/26 23:33,8,1,,,0,1,,,0,,0,0,1,6.5,0,8,1,1.9,8,1,9,0,8,,,,1,0,1,8,1,5.2,8,1,9.2,8,2006/4/26 04:10,8,東北東,8,1,11.2,8,2006/4/26 06:11,8,東北東,8,1,,0,1,52,8,1,1.1,8,1,38,8,2006/4/26 10:35,8,1,984.7,8,1,987.5,8,1,983.8,0,8,2006/4/26 00:48,0,8,1,4.5,8,1,晴時々薄曇,8,1,晴一時薄曇,8,1
2006/4/27,-13.8,8,1,-12.2,8,2006/4/27 13:15,8,1,-15.8,8,2006/4/27 03:50,8,1,,,0,1,,,0,,0,0,1,6.3,0,8,1,1.7,8,1,9,0,8,,,,1,0,1,8,1,6.6,8,1,10.4,8,2006/4/27 21:20,8,東,8,1,13.5,8,2006/4/27 19:25,8,東,8,1,,0,1,54,8,1,1.2,8,1,44,8,2006/4/27 06:08,8,1,988.0,8,1,990.9,8,1,990.0,0,8,2006/4/28 0:00,0,8,1,3.3,8,1,晴,8,1,晴後一時曇,8,1
2006/4/28,-14.1,8,1,-11.4,8,2006/4/28 07:26,8,1,-17.3,8,2006/4/28 23:54,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,8,0,8,,,,1,0,1,8,1,3.3,8,1,10.2,8,2006/4/28 00:10,8,東,8,1,12.7,8,2006/4/28 00:15,8,東,8,1,,0,1,54,8,1,1.1,8,1,43,8,2006/4/28 20:55,8,1,986.3,8,1,989.2,8,1,986.4,0,8,2006/4/29 0:00,0,8,1,5.8,8,1,曇後一時晴,8,1,晴,8,1
2006/4/29,-17.5,8,1,-15.5,8,2006/4/29 04:02,8,1,-20.1,8,2006/4/29 20:17,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,1.6,8,1,8,0,8,,,,1,0,1,8,1,2.2,8,1,5.4,8,2006/4/29 20:20,8,東北東,8,1,6.6,8,2006/4/29 20:17,8,東北東,8,1,,0,1,48,8,1,0.7,8,1,40,8,2006/4/29 14:10,8,1,981.8,8,1,984.7,8,1,984.0,0,8,2006/4/29 14:34,0,8,1,6.0,8,1,晴時々薄曇,8,1,晴後一時曇,8,1
2006/4/30,-15.0,8,1,-12.0,8,2006/5/1 0:00,8,1,-19.5,8,2006/4/30 00:35,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,8,0,8,,,,1,0,1,8,1,3.9,8,1,10.0,8,2006/4/30 09:10,8,北東,8,1,13.0,8,2006/4/30 09:33,8,北東,8,1,,0,1,62,8,1,1.2,8,1,50,8,2006/4/30 02:18,8,1,987.1,8,1,990.0,8,1,985.7,0,8,2006/4/30 00:11,0,8,1,8.8,8,1,雪一時曇,8,1,雪後一時曇,8,1
2006/5/1,-11.3,8,1,-8.9,8,2006/5/1 23:49,8,1,-13.1,8,2006/5/1 01:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,9,0,8,,,,1,4,0,8,1,10.0,8,1,21.4,8,2006/5/1 22:40,8,東北東,8,1,28.0,8,2006/5/1 22:15,8,東北東,8,1,,0,1,68,8,1,1.7,8,1,58,8,2006/5/1 00:25,8,1,982.9,8,1,985.6,8,1,972.4,0,8,2006/5/1 23:49,0,8,1,10.0,8,1,雪後曇,8,1,曇,8,1
2006/5/2,-7.2,8,1,-6.0,8,2006/5/2 23:59,8,1,-9.1,8,2006/5/2 00:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,8,0,8,,,,1,3,0,8,1,23.7,8,1,27.2,8,2006/5/2 09:00,8,東,8,1,36.4,8,2006/5/2 09:46,8,東,8,1,,0,1,86,8,1,3.1,8,1,78,8,2006/5/2 23:49,8,1,963.1,8,1,965.8,8,1,963.4,0,8,2006/5/2 13:26,0,8,1,10.0,8,1,地ふぶき,8,1,地ふぶき後曇,8,1
2006/5/3,-8.0,8,1,-5.9,8,2006/5/3 03:16,8,1,-10.6,8,2006/5/3 23:49,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,8,0,8,,,,1,1,0,8,1,14.8,8,1,22.9,8,2006/5/3 00:20,8,東北東,8,1,29.5,8,2006/5/3 01:59,8,東北東,8,1,,0,1,65,8,1,2.2,8,1,52,8,2006/5/3 23:29,8,1,968.1,8,1,970.8,8,1,965.2,0,8,2006/5/3 00:20,0,8,1,9.0,8,1,曇,8,1,晴一時曇,8,1
2006/5/4,-13.0,8,1,-9.8,8,2006/5/4 00:27,8,1,-15.8,8,2006/5/4 16:58,8,1,,,0,1,,,0,,0,0,1,1.2,0,8,1,0.6,8,1,8,0,8,,,,1,0,1,8,1,5.0,8,1,13.1,8,2006/5/4 00:10,8,東北東,8,1,16.5,8,2006/5/4 00:39,8,東北東,8,1,,0,1,55,8,1,1.2,8,1,47,8,2006/5/4 22:22,8,1,973.4,8,1,976.2,8,1,973.1,0,8,2006/5/4 05:05,0,8,1,6.3,8,1,晴後一時曇,8,1,曇後一時晴,8,1
2006/5/5,-11.5,8,1,-10.4,8,2006/5/5 14:59,8,1,-13.2,8,2006/5/5 04:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,8,0,8,,,,1,0,1,8,1,7.9,8,1,12.0,8,2006/5/5 22:00,8,北北東,8,1,16.7,8,2006/5/5 22:24,8,北東,8,1,,0,1,71,8,1,1.8,8,1,55,8,2006/5/5 00:14,8,1,987.0,8,1,989.8,8,1,982.2,0,8,2006/5/5 00:05,0,8,1,8.3,8,1,雪一時曇,8,1,雪時々曇,8,1
2006/5/6,-9.2,8,1,-7.6,8,2006/5/6 23:32,8,1,-10.6,8,2006/5/6 00:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,9,0,8,,,,1,3,0,8,1,6.8,8,1,13.6,8,2006/5/6 01:20,8,北北東,8,1,18.3,8,2006/5/6 01:13,8,北東,8,1,,0,1,83,8,1,2.5,8,1,60,8,2006/5/7 0:00,8,1,987.2,8,1,990.0,8,1,985.5,0,8,2006/5/7 0:00,0,8,1,10.0,8,1,雪時々曇,8,1,曇一時雪後晴,8,1
2006/5/7,-11.4,8,1,-8.6,8,2006/5/7 00:02,8,1,-13.9,8,2006/5/7 19:23,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,0.5,8,1,8,0,8,,,,1,0,1,8,1,3.8,8,1,11.5,8,2006/5/7 23:50,8,東北東,8,1,13.9,8,2006/5/7 23:48,8,東北東,8,1,,0,1,51,8,1,1.3,8,1,32,8,2006/5/7 09:29,8,1,975.8,8,1,978.6,8,1,975.5,0,8,2006/5/7 14:13,0,8,1,2.8,8,1,薄曇一時晴,8,1,曇時々晴一時雪,8,1
2006/5/8,-9.4,8,1,-8.5,8,2006/5/8 02:44,8,1,-10.4,8,2006/5/8 09:59,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,23,0,8,,,,1,17,0,8,1,22.0,8,1,31.4,8,2006/5/8 16:50,8,東北東,8,1,39.6,8,2006/5/8 17:50,8,東北東,8,1,,0,1,83,8,1,2.5,8,1,65,8,2006/5/8 03:50,8,1,969.4,8,1,972.1,8,1,965.5,0,8,2006/5/8 16:40,0,8,1,10.0,8,1,ふぶき一時雪,8,1,ふぶき,8,1
2006/5/9,-8.3,8,1,-7.7,8,2006/5/10 0:00,8,1,-9.3,8,2006/5/9 02:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,24,0,8,,,,1,4,0,8,1,21.6,8,1,25.6,8,2006/5/9 02:40,8,北東,8,1,33.2,8,2006/5/9 02:28,8,東北東,8,1,,0,1,92,8,1,3.0,8,1,91,8,,,1,973.0,8,1,975.7,8,1,970.3,0,8,2006/5/9 00:30,0,8,1,10.0,8,1,雪後曇、地ふぶきを伴う,8,1,地ふぶき,8,1
2006/5/10,-6.4,8,1,-5.4,8,2006/5/11 0:00,8,1,-7.7,8,2006/5/10 01:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,25,0,8,,,,1,2,0,8,1,18.4,8,1,21.1,8,2006/5/11 0:00,8,東北東,8,1,28.5,8,2006/5/10 23:42,8,東北東,8,1,,0,1,93,8,1,3.5,8,1,92,8,,,1,965.0,8,1,967.7,8,1,955.8,0,8,2006/5/11 0:00,0,8,1,10.0,8,1,曇一時雪、地ふぶきを伴う,8,1,曇時々ふぶき,8,1
2006/5/11,-6.1,8,1,-5.4,8,2006/5/11 01:38,8,1,-7.6,8,2006/5/12 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,22,0,8,,,,1,0,1,8,1,15.6,8,1,21.7,8,2006/5/11 00:30,8,東北東,8,1,30.3,8,2006/5/11 03:03,8,東北東,8,1,,0,1,83,8,1,3.2,8,1,66,8,2006/5/11 23:16,8,1,956.3,8,1,959.0,8,1,953.4,0,8,2006/5/11 03:58,0,8,1,10.0,8,1,曇,8,1,曇,8,1
