ダウンロードした時刻：2021/03/10 11:39:31

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2012/3/26,-6.4,8,1,-5.9,8,2012/3/26 13:30,8,1,-7.1,8,2012/3/26 23:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.1,8,1,111,0,4,,,,1,18,0,4,1,14.8,8,1,19.4,8,2012/3/26 07:50,8,北東,8,1,22.3,8,2012/3/26 07:42,8,北東,8,1,,0,1,91,8,1,3.5,8,1,90,8,,,1,983.2,8,1,985.9,8,1,978.7,0,8,2012/3/26 00:11,0,8,1,10.0,8,1,ふぶき,8,1,雪後晴,8,1
2012/3/27,-7.5,8,1,-6.0,8,2012/3/27 19:53,8,1,-9.9,8,2012/3/27 18:37,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.5,8,1,96,0,4,,,,1,,,1,1,8.4,8,1,16.9,8,2012/3/28 0:00,8,東,8,1,19.9,8,2012/3/27 23:46,8,東,8,1,,0,1,83,8,1,2.9,8,1,59,8,2012/3/27 19:53,8,1,988.4,8,1,991.2,8,1,983.5,0,8,2012/3/28 0:00,0,8,1,8.0,8,1,曇,8,1,ふぶき時々曇,8,1
2012/3/28,-5.3,8,1,-2.7,8,2012/3/28 17:41,8,1,-7.3,8,2012/3/28 06:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.7,8,1,94,0,8,,,,1,0,1,8,1,21.9,8,1,30.3,8,2012/3/28 21:30,8,北東,8,1,37.8,8,2012/3/28 21:03,8,東北東,8,1,,0,1,89,8,1,3.7,8,1,82,8,2012/3/28 01:17,8,1,964.1,8,1,966.8,8,1,958.0,0,8,2012/3/28 21:11,0,8,1,10.0,8,1,地ふぶき,8,1,地ふぶき,8,1
2012/3/29,-5.2,8,1,-4.0,8,2012/3/29 00:30,8,1,-6.8,8,2012/3/29 23:56,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,3.5,8,1,94,0,8,,,,1,0,1,8,1,10.3,8,1,26.4,8,2012/3/29 03:00,8,北東,8,1,31.9,8,2012/3/29 02:40,8,東北東,8,1,,0,1,80,8,1,3.3,8,1,66,8,2012/3/29 22:33,8,1,970.1,8,1,972.8,8,1,962.6,0,8,2012/3/29 00:01,0,8,1,10.0,8,1,曇,8,1,曇一時晴,8,1
2012/3/30,-6.8,8,1,-5.6,8,2012/3/30 14:53,8,1,-8.5,8,2012/3/30 20:02,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,6.7,8,1,94,0,8,,,,1,0,1,8,1,6.5,8,1,12.9,8,2012/3/30 04:40,8,東北東,8,1,16.2,8,2012/3/30 04:35,8,東北東,8,1,,0,1,69,8,1,2.5,8,1,62,8,2012/3/30 23:46,8,1,986.0,8,1,988.7,8,1,981.1,0,8,2012/3/30 00:06,0,8,1,9.5,8,1,曇時々晴,8,1,曇,8,1
2012/3/31,-7.4,8,1,-5.9,8,2012/3/31 13:55,8,1,-10.4,8,2012/3/31 22:59,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.7,8,1,93,0,8,,,,1,0,1,8,1,2.6,8,1,7.8,8,2012/3/31 00:20,8,東北東,8,1,9.2,8,2012/3/31 00:12,8,東北東,8,1,,0,1,65,8,1,2.3,8,1,54,8,2012/3/31 13:51,8,1,993.6,8,1,996.4,8,1,995.0,0,8,2012/3/31 00:01,0,8,1,7.8,8,1,曇,8,1,晴時々曇一時雪,8,1
2012/4/1,-11.0,8,1,-7.7,8,2012/4/1 01:15,8,1,-14.2,8,2012/4/1 23:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.7,8,1,102,0,8,,,,1,9,0,8,1,1.8,8,1,4.0,8,2012/4/2 0:00,8,東南東,8,1,5.7,8,2012/4/1 23:40,8,南東,8,1,,0,1,82,8,1,2.2,8,1,62,8,2012/4/2 0:00,8,1,996.1,8,1,998.9,8,1,996.6,0,8,2012/4/1 00:44,0,8,1,10.0,8,1,雪,8,1,雪後晴,8,1
2012/4/2,-12.2,8,1,-6.4,8,2012/4/2 23:42,8,1,-17.6,8,2012/4/2 06:45,8,1,,,0,1,,,0,,0,0,1,9.2,0,8,1,6.1,8,1,99,0,8,,,,1,0,1,8,1,6.9,8,1,20.3,8,2012/4/2 22:10,8,東北東,8,1,25.5,8,2012/4/2 22:10,8,東北東,8,1,,0,1,67,8,1,1.7,8,1,48,8,2012/4/2 11:01,8,1,993.4,8,1,996.2,8,1,988.3,0,8,2012/4/3 0:00,0,8,1,3.0,8,1,快晴,8,1,地ふぶき後一時曇,8,1
2012/4/3,-6.3,8,1,-5.7,8,2012/4/3 23:56,8,1,-6.8,8,2012/4/3 07:49,8,1,,,0,1,,,0,,0,0,1,1.8,0,8,1,4.1,8,1,94,0,8,,,,1,1,0,8,1,11.1,8,1,20.3,8,2012/4/3 02:20,8,北東,8,1,23.8,8,2012/4/3 00:29,8,北東,8,1,,0,1,86,8,1,3.3,8,1,77,8,2012/4/3 22:52,8,1,987.8,8,1,990.6,8,1,988.3,0,8,2012/4/3 00:32,0,8,1,10.0,8,1,曇一時ふぶき,8,1,曇後雪,8,1
2012/4/4,-6.3,8,1,-4.4,8,2012/4/4 16:20,8,1,-12.1,8,2012/4/5 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.5,8,1,94,0,8,,,,1,1,0,8,1,2.9,8,1,10.3,8,2012/4/4 07:30,8,北東,8,1,12.4,8,2012/4/4 07:07,8,北東,8,1,,0,1,76,8,1,2.9,8,1,58,8,2012/4/4 20:38,8,1,986.3,8,1,989.0,8,1,984.8,0,8,2012/4/5 0:00,0,8,1,10.0,8,1,雪後曇,8,1,曇後晴,8,1
2012/4/5,-13.9,8,1,-8.2,8,2012/4/5 14:44,8,1,-18.5,8,2012/4/5 09:41,8,1,,,0,1,,,0,,0,0,1,9.6,0,8,1,5.4,8,1,93,0,8,,,,1,0,1,8,1,3.7,8,1,7.3,8,2012/4/5 05:50,8,南,8,1,8.6,8,2012/4/5 03:46,8,南南東,8,1,,0,1,67,8,1,1.4,8,1,48,8,2012/4/5 13:14,8,1,976.9,8,1,979.7,8,1,976.9,0,8,2012/4/5 13:04,0,8,1,0.0,8,1,快晴,8,1,晴後曇,8,1
2012/4/6,-10.9,8,1,-8.2,8,2012/4/6 13:48,8,1,-13.3,8,2012/4/6 23:04,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,3.2,8,1,93,0,8,,,,1,0,1,8,1,3.9,8,1,7.3,8,2012/4/6 13:20,8,東北東,8,1,8.6,8,2012/4/6 10:36,8,東北東,8,1,,0,1,65,8,1,1.7,8,1,52,8,2012/4/6 21:49,8,1,990.1,8,1,992.9,8,1,983.5,0,8,2012/4/6 00:04,0,8,1,7.5,8,1,曇時々晴,8,1,曇後一時雪,8,1
2012/4/7,-8.1,8,1,-5.7,8,2012/4/7 22:16,8,1,-11.9,8,2012/4/7 01:33,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.9,8,1,94,0,8,,,,1,1,0,8,1,5.6,8,1,10.6,8,2012/4/8 0:00,8,北東,8,1,13.6,8,2012/4/7 23:21,8,北北東,8,1,,0,1,78,8,1,2.7,8,1,58,8,2012/4/7 00:43,8,1,999.8,8,1,1002.6,8,1,999.9,0,8,2012/4/8 0:00,0,8,1,10.0,8,1,雪一時曇,8,1,雪時々曇,8,1
2012/4/8,-10.3,8,1,-5.7,8,2012/4/8 00:41,8,1,-19.2,8,2012/4/8 23:33,8,1,,,0,1,,,0,,0,0,1,2.0,0,8,1,3.0,8,1,93,0,8,,,,1,0,1,8,1,4.6,8,1,10.9,8,2012/4/8 00:10,8,北東,8,1,13.1,8,2012/4/8 00:10,8,北東,8,1,,0,1,76,8,1,2.3,8,1,58,8,2012/4/8 20:06,8,1,986.1,8,1,988.9,8,1,979.7,0,8,2012/4/9 0:00,0,8,1,8.0,8,1,曇時々雪後晴,8,1,晴,8,1
2012/4/9,-15.7,8,1,-10.1,8,2012/4/10 0:00,8,1,-21.9,8,2012/4/9 08:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.4,8,1,100,0,8,,,,1,7,0,4,1,8.0,8,1,18.2,8,2012/4/9 23:30,8,北東,8,1,22.7,8,2012/4/9 23:56,8,北東,8,1,,0,1,78,8,1,1.6,8,1,56,8,2012/4/9 02:08,8,1,973.3,8,1,976.2,8,1,973.9,0,8,2012/4/9 16:41,0,8,1,8.0,8,1,雪後時々ふぶき,8,1,ふぶき,8,1
2012/4/10,-10.2,8,1,-8.9,8,2012/4/10 18:42,8,1,-12.4,8,2012/4/10 08:31,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,2.7,8,1,96,0,8,,,,1,5,0,8,1,11.4,8,1,18.2,8,2012/4/10 00:30,8,北東,8,1,21.7,8,2012/4/10 00:17,8,北東,8,1,,0,1,88,8,1,2.5,8,1,82,8,2012/4/10 23:43,8,1,977.6,8,1,980.4,8,1,976.3,0,8,2012/4/10 00:21,0,8,1,10.0,8,1,雪後曇一時ふぶき,8,1,ふぶき後雪,8,1
2012/4/11,-10.7,8,1,-8.9,8,2012/4/11 04:32,8,1,-14.0,8,2012/4/11 20:09,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,2.3,8,1,94,0,8,,,,1,2,0,4,1,10.1,8,1,17.0,8,2012/4/11 20:30,8,東,8,1,19.8,8,2012/4/11 19:36,8,東,8,1,,0,1,80,8,1,2.2,8,1,64,8,2012/4/11 15:22,8,1,979.8,8,1,982.6,8,1,977.2,0,8,2012/4/12 0:00,0,8,1,7.0,8,1,曇時々雪後晴,8,1,曇時々晴一時地ふぶき,8,1
2012/4/12,-17.4,8,1,-8.7,8,2012/4/12 02:26,8,1,-23.3,8,2012/4/12 18:19,8,1,,,0,1,,,0,,0,0,1,1.2,0,8,1,2.3,8,1,94,0,8,,,,1,0,1,8,1,3.4,8,1,6.6,8,2012/4/12 08:00,8,南,8,1,10.6,8,2012/4/12 02:13,8,南東,8,1,,0,1,71,8,1,1.1,8,1,55,8,2012/4/12 02:28,8,1,972.7,8,1,975.6,8,1,973.4,0,8,2012/4/12 10:53,0,8,1,8.5,8,1,晴時々曇,8,1,晴後曇,8,1
2012/4/13,-13.7,8,1,-9.2,8,2012/4/13 15:52,8,1,-18.7,8,2012/4/13 04:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.0,8,1,94,0,8,,,,1,3,0,8,1,3.7,8,1,6.9,8,2012/4/13 04:10,8,南南東,8,1,7.3,8,2012/4/13 12:35,8,南,8,1,,0,1,75,8,1,1.6,8,1,59,8,2012/4/13 23:27,8,1,980.0,8,1,982.8,8,1,978.9,0,8,2012/4/13 00:02,0,8,1,9.3,8,1,雪一時曇,8,1,曇時々晴後一時雪,8,1
2012/4/14,-12.2,8,1,-6.6,8,2012/4/14 10:20,8,1,-26.0,8,2012/4/15 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.5,8,1,98,0,8,,,,1,6,0,8,1,5.0,8,1,9.8,8,2012/4/14 05:50,8,東,8,1,12.1,8,2012/4/14 04:28,8,東,8,1,,0,1,78,8,1,2.0,8,1,57,8,2012/4/14 03:56,8,1,974.2,8,1,977.0,8,1,973.1,0,8,2012/4/14 13:58,0,8,1,8.5,8,1,雪,8,1,晴時々曇,8,1
2012/4/15,-21.3,8,1,-9.7,8,2012/4/15 23:57,8,1,-28.0,8,2012/4/15 00:23,8,1,,,0,1,,,0,,0,0,1,6.9,0,8,1,3.0,8,1,97,0,8,,,,1,0,1,8,1,3.9,8,1,7.9,8,2012/4/15 11:40,8,南,8,1,8.4,8,2012/4/15 11:38,8,南,8,1,,0,1,73,8,1,0.8,8,1,50,8,2012/4/15 23:32,8,1,986.5,8,1,989.4,8,1,981.7,0,8,2012/4/15 00:10,0,8,1,4.3,8,1,晴後一時曇,8,1,曇後ふぶき,8,1
2012/4/16,-6.0,8,1,-4.7,8,2012/4/16 14:15,8,1,-12.3,8,2012/4/16 01:22,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.3,8,1,96,0,8,,,,1,3,0,8,1,22.1,8,1,29.5,8,2012/4/16 13:10,8,北東,8,1,36.5,8,2012/4/16 08:41,8,東北東,8,1,,0,1,89,8,1,3.5,8,1,48,8,2012/4/16 00:12,8,1,966.8,8,1,969.5,8,1,964.6,0,8,2012/4/16 15:50,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2012/4/17,-7.5,8,1,-6.3,8,2012/4/17 00:22,8,1,-8.4,8,2012/4/17 23:59,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,1.7,8,1,93,0,8,,,,1,0,1,8,1,21.2,8,1,24.8,8,2012/4/17 06:20,8,北東,8,1,30.2,8,2012/4/17 10:52,8,東北東,8,1,,0,1,91,8,1,3.2,8,1,89,8,2012/4/18 0:00,8,1,972.9,8,1,975.6,8,1,967.9,0,8,2012/4/17 00:10,0,8,1,9.5,8,1,地ふぶき,8,1,地ふぶき後曇一時雪,8,1
2012/4/18,-10.4,8,1,-8.3,8,2012/4/18 04:39,8,1,-13.0,8,2012/4/18 22:51,8,1,,,0,1,,,0,,0,0,1,1.8,0,8,1,1.7,8,1,94,0,8,,,,1,1,0,8,1,8.2,8,1,19.2,8,2012/4/18 00:10,8,東北東,8,1,23.3,8,2012/4/18 00:31,8,東北東,8,1,,0,1,74,8,1,2.1,8,1,61,8,2012/4/18 18:46,8,1,979.1,8,1,981.9,8,1,980.6,0,8,2012/4/19 0:00,0,8,1,7.8,8,1,曇時々晴,8,1,晴後曇時々雪,8,1
2012/4/19,-9.5,8,1,-8.1,8,2012/4/19 16:28,8,1,-11.6,8,2012/4/19 00:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.4,8,1,94,0,8,,,,1,1,0,8,1,4.9,8,1,10.4,8,2012/4/19 00:40,8,東,8,1,12.1,8,2012/4/19 00:33,8,東,8,1,,0,1,69,8,1,2.0,8,1,60,8,2012/4/19 16:26,8,1,980.2,8,1,983.0,8,1,980.6,0,8,2012/4/19 01:06,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2012/4/20,-17.9,8,1,-10.2,8,2012/4/20 00:12,8,1,-22.4,8,2012/4/20 18:58,8,1,,,0,1,,,0,,0,0,1,5.6,0,8,1,2.1,8,1,93,0,8,,,,1,0,1,8,1,3.0,5,1,6.9,8,2012/4/20 08:00,8,南,8,1,8.3,8,2012/4/20 06:13,8,南,8,1,,0,1,76,8,1,1.2,8,1,69,8,2012/4/20 00:23,8,1,983.4,8,1,986.3,8,1,985.5,0,8,2012/4/20 07:38,0,8,1,4.5,8,1,晴,8,1,快晴,8,1
2012/4/21,-18.9,8,1,-15.0,8,2012/4/21 21:43,8,1,-23.8,8,2012/4/21 09:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.3,8,1,93,0,8,,,,1,0,1,8,1,1.7,8,1,4.1,8,2012/4/21 14:40,8,南南東,8,1,5.0,8,2012/4/21 12:50,8,南南西,8,1,,0,1,73,8,1,1.0,8,1,62,8,2012/4/21 18:09,8,1,983.4,8,1,986.3,8,1,984.9,0,8,2012/4/21 07:10,0,8,1,5.8,8,1,晴時々曇,8,1,雪一時曇,8,1
2012/4/22,-14.7,8,1,-11.2,8,2012/4/22 12:10,8,1,-18.9,8,2012/4/22 03:20,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.1,8,1,93,0,8,,,,1,0,1,8,1,2.6,8,1,5.0,8,2012/4/22 12:00,8,北北東,8,1,6.5,8,2012/4/22 11:54,8,北北東,8,1,,0,1,83,8,1,1.6,8,1,73,8,2012/4/22 09:59,8,1,976.3,8,1,979.1,8,1,969.2,0,8,2012/4/23 0:00,0,8,1,9.3,8,1,雪時々曇,8,1,晴一時曇,8,1
2012/4/23,-12.3,8,1,-8.3,8,2012/4/23 15:11,8,1,-17.2,8,2012/4/23 09:56,8,1,,,0,1,,,0,,0,0,1,1.4,0,8,1,1.9,8,1,93,0,8,,,,1,0,1,8,1,4.5,8,1,13.3,8,2012/4/23 23:10,8,北東,8,1,15.9,8,2012/4/23 23:05,8,北東,8,1,,0,1,73,8,1,1.8,8,1,61,8,2012/4/23 13:27,8,1,962.7,8,1,965.4,8,1,963.3,0,8,2012/4/23 12:50,0,8,1,8.0,8,1,曇時々雪,8,1,曇後一時雪,8,1
2012/4/24,-9.5,8,1,-8.4,8,2012/4/24 13:10,8,1,-10.6,8,2012/4/24 22:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.0,8,1,93,0,8,,,,1,0,1,8,1,13.3,8,1,18.1,8,2012/4/24 17:20,8,東北東,8,1,22.0,8,2012/4/24 17:12,8,東北東,8,1,,0,1,71,8,1,2.1,8,1,61,8,2012/4/24 23:37,8,1,970.5,8,1,973.2,8,1,968.2,0,8,2012/4/24 00:15,0,8,1,10.0,8,1,曇時々雪,8,1,曇,8,1
2012/4/25,-11.6,8,1,-10.1,8,2012/4/25 02:27,8,1,-13.2,8,2012/4/25 19:33,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,0.9,8,1,93,0,8,,,,1,0,1,8,1,12.6,8,1,14.9,8,2012/4/25 04:50,8,東北東,8,1,18.8,8,2012/4/25 14:54,8,東,8,1,,0,1,62,8,1,1.6,8,1,52,8,2012/4/25 23:32,8,1,973.1,8,1,975.9,8,1,974.2,0,8,2012/4/25 18:16,0,8,1,9.3,8,1,曇時々晴,8,1,曇一時晴,8,1
2012/4/26,-16.9,8,1,-11.9,8,2012/4/26 00:49,8,1,-20.2,8,2012/4/27 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.0,8,1,93,0,8,,,,1,0,1,8,1,3.1,8,1,6.3,8,2012/4/26 09:10,8,南,8,1,9.2,8,2012/4/26 00:52,8,南東,8,1,,0,1,69,8,1,1.1,8,1,51,8,2012/4/26 00:50,8,1,973.4,8,1,976.2,8,1,974.9,0,8,2012/4/26 07:20,0,8,1,10.0,8,1,曇,8,1,曇一時晴,8,1
2012/4/27,-18.9,8,1,-16.9,8,2012/4/27 22:09,8,1,-22.4,8,2012/4/27 02:47,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,1.5,8,1,93,0,8,,,,1,0,1,8,1,1.7,8,1,4.0,8,2012/4/28 0:00,8,南南東,8,1,5.2,8,2012/4/27 23:59,8,南南東,8,1,,0,1,54,8,1,0.7,8,1,45,8,2012/4/27 19:01,8,1,979.7,8,1,982.6,8,1,978.3,0,8,2012/4/27 00:32,0,8,1,3.5,8,1,晴,8,1,晴後一時曇,8,1
2012/4/28,-18.8,8,1,-15.8,8,2012/4/28 16:55,8,1,-22.4,8,2012/4/29 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,93,0,8,,,,1,0,1,8,1,5.3,8,1,7.8,8,2012/4/28 15:40,8,南,8,1,9.4,8,2012/4/28 23:45,8,南,8,1,,0,1,70,8,1,1.0,8,1,54,8,2012/4/28 00:49,8,1,981.7,8,1,984.6,8,1,981.9,0,8,2012/4/29 0:00,0,8,1,6.0,8,1,雪時々曇,8,1,晴,8,1
2012/4/29,-24.2,8,1,-19.7,8,2012/4/29 14:26,8,1,-30.2,8,2012/4/29 22:08,8,1,,,0,1,,,0,,0,0,1,5.0,0,8,1,1.2,8,1,93,0,8,,,,1,0,1,8,1,3.1,8,1,8.0,8,2012/4/29 02:50,8,南,8,1,9.7,8,2012/4/29 01:48,8,南,8,1,,0,1,66,8,1,0.6,8,1,53,8,2012/4/29 14:35,8,1,984.6,8,1,987.6,8,1,981.7,0,8,2012/4/29 02:03,0,8,1,0.5,8,1,快晴,8,1,晴,8,1
2012/4/30,-30.2,8,1,-26.6,8,2012/4/30 14:03,8,1,-34.9,8,2012/4/30 22:46,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,1.2,8,1,92,0,8,,,,1,0,1,8,1,1.3,8,1,3.9,8,2012/4/30 13:30,8,南南西,8,1,4.7,8,2012/4/30 13:27,8,南南西,8,1,,0,1,74,8,1,0.4,8,1,64,8,2012/4/30 08:41,8,1,990.7,8,1,993.7,8,1,992.0,0,8,2012/4/30 23:57,0,8,1,1.8,8,1,快晴,8,1,快晴,8,1
2012/5/1,-28.6,8,1,-18.4,8,2012/5/1 21:08,8,1,-35.7,8,2012/5/1 07:33,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,2.1,8,1,92,0,8,,,,1,0,1,8,1,3.2,8,1,7.6,8,2012/5/2 0:00,8,南南東,8,1,8.9,8,2012/5/1 23:56,8,南東,8,1,,0,1,69,8,1,0.4,8,1,44,8,2012/5/1 21:20,8,1,984.5,8,1,987.5,8,1,984.8,0,8,2012/5/1 21:40,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/5/2,-21.6,8,1,-17.4,8,2012/5/2 09:48,8,1,-27.8,8,2012/5/2 23:57,8,1,,,0,1,,,0,,0,0,1,5.7,0,8,1,1.1,8,1,92,0,8,,,,1,0,1,8,1,2.3,8,1,7.0,8,2012/5/2 00:50,8,東南東,8,1,10.4,8,2012/5/2 00:46,8,東南東,8,1,,0,1,49,8,1,0.5,8,1,34,8,2012/5/2 09:49,8,1,986.3,8,1,989.2,8,1,984.7,0,8,2012/5/2 01:16,0,8,1,5.3,8,1,晴後薄曇,8,1,薄曇後晴,8,1
2012/5/3,-21.0,8,1,-14.6,8,2012/5/3 20:54,8,1,-28.9,8,2012/5/3 01:08,8,1,,,0,1,,,0,,0,0,1,4.9,0,8,1,0.9,8,1,92,0,8,,,,1,0,1,8,1,2.2,8,1,5.9,8,2012/5/3 17:00,8,南南東,8,1,7.4,8,2012/5/3 17:01,8,南南東,8,1,,0,1,52,8,1,0.6,8,1,33,8,2012/5/3 20:56,8,1,986.2,8,1,989.1,8,1,985.1,0,8,2012/5/4 0:00,0,8,1,3.5,8,1,晴,8,1,薄曇,8,1
2012/5/4,-12.5,8,1,-10.2,8,2012/5/4 22:24,8,1,-16.9,8,2012/5/4 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,93,0,8,,,,1,1,0,8,1,7.7,8,1,15.6,8,2012/5/4 17:40,8,北東,8,1,19.7,8,2012/5/4 13:56,8,北北東,8,1,,0,1,66,8,1,1.6,8,1,42,8,2012/5/4 06:00,8,1,980.6,8,1,983.4,8,1,982.1,0,8,2012/5/4 06:09,0,8,1,10.0,8,1,曇後雪一時ふぶき,8,1,曇時々雪,8,1
2012/5/5,-6.7,8,1,-3.8,8,2012/5/6 0:00,8,1,-13.5,8,2012/5/5 00:46,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,93,0,8,,,,1,1,0,8,1,15.3,8,1,25.0,8,2012/5/5 22:20,8,東北東,8,1,30.8,8,2012/5/5 22:27,8,東北東,8,1,,0,1,80,8,1,3.0,8,1,58,8,2012/5/5 02:40,8,1,977.8,8,1,980.6,8,1,971.8,0,8,2012/5/5 23:54,0,8,1,10.0,8,1,曇一時雪、地ふぶきを伴う,8,1,ふぶき一時曇,8,1
2012/5/6,-3.2,8,1,-2.5,8,2012/5/6 10:34,8,1,-4.0,8,2012/5/6 00:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,93,0,8,,,,1,0,1,8,1,20.5,8,1,24.6,8,2012/5/6 22:00,8,北東,8,1,30.3,8,2012/5/6 21:55,8,北東,8,1,,0,1,92,8,1,4.5,8,1,84,8,2012/5/6 07:45,8,1,973.4,8,1,976.1,8,1,969.9,0,8,2012/5/6 06:46,0,8,1,10.0,8,1,ふぶき時々曇,8,1,ふぶき一時曇,8,1
2012/5/7,-4.0,8,1,-2.7,8,2012/5/7 01:01,8,1,-5.4,8,2012/5/7 22:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,93,0,8,,,,1,0,1,8,1,11.8,8,1,21.3,8,2012/5/7 00:40,8,北東,8,1,25.2,8,2012/5/7 00:45,8,北東,8,1,,0,1,92,8,1,4.2,8,1,88,8,2012/5/7 23:18,8,1,995.2,8,1,998.0,8,1,988.5,0,8,2012/5/7 00:03,0,8,1,10.0,8,1,雪時々ふぶき一時曇,8,1,雪一時曇,8,1
2012/5/8,-6.1,8,1,-3.6,8,2012/5/8 07:29,8,1,-10.2,8,2012/5/8 22:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,94,0,8,,,,1,1,0,8,1,4.2,8,1,12.4,8,2012/5/8 03:50,8,北東,8,1,14.8,8,2012/5/8 03:43,8,北東,8,1,,0,1,80,8,1,3.2,8,1,61,8,2012/5/8 23:30,8,1,995.5,8,1,998.3,8,1,994.5,0,8,2012/5/8 23:32,0,8,1,8.5,8,1,曇一時雪後一時晴,8,1,晴,8,1
2012/5/9,-18.6,8,1,-8.8,8,2012/5/9 01:55,8,1,-25.6,8,2012/5/9 18:29,8,1,,,0,1,,,0,,0,0,1,4.6,0,8,1,0.5,8,1,94,0,8,,,,1,0,1,8,1,2.9,8,1,5.7,8,2012/5/9 10:40,8,南,8,1,7.6,8,2012/5/9 10:38,8,南,8,1,,0,1,72,8,1,1.1,8,1,55,8,2012/5/9 03:14,8,1,988.4,8,1,991.3,8,1,988.5,0,8,2012/5/9 13:36,0,8,1,0.0,8,1,快晴,8,1,晴後雪一時ふぶき,8,1
2012/5/10,-14.8,8,1,-13.3,8,2012/5/10 11:42,8,1,-23.1,8,2012/5/10 00:03,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,94,0,8,,,,1,,,1,1,5.7,8,1,14.0,8,2012/5/10 03:10,8,北北東,8,1,18.2,8,2012/5/10 03:09,8,北北東,8,1,,0,1,82,8,1,1.6,8,1,79,8,2012/5/10 22:59,8,1,997.6,8,1,1000.5,8,1,995.1,0,8,2012/5/10 00:24,0,8,1,10.0,8,1,雪時々曇,8,1,曇,8,1
